comment,sentiment
explico milei lucha wokismo sino venta datos,1 star
taxistas mantienen existiendo después aos uber,1 star
claro saber ingles tecnico computacion ia llevar carrera universitaria area stem ciencias fisicas matematicas ingenierias tecnologicas sistemas informatica v,3 stars
alguien explique q si ponemos pilas vamos merced panama ecuador nicaragua siempre atras dependido primer mundo,1 star
méxico gobierno empujando tipo iniciativas manufactura auto electricos diseo chip menos legacy momento sumarnos iniciativas mundo va regionalizar justo américa latina necesita propio openai nvidia aws tesla etc,1 star
nunca mencionas freddy problema cuello botella energetico cada dia usa ma energia alimentar modelos significa llegara punto soberania energetica serum ma importante ai adicional significaria tambien unicamente pocos paises podrian explotar maximo tecnologia pasa tema nadie menciona,1 star
south park razón quitan trabajo,1 star
bueno si va remplazar mundo preocuparse renta universal comer ganchitos mientras vemos netflix casa,3 stars
fredy presidente colombia,5 stars
jajaja soooolo podrán digo adivino,3 stars
fredy contesto talvez entuendas inguis diseo montó preicfes helmer pardo empezando primer apple vivo hace yr creo mercado platzi apuntando latino corren negocios usa tratando disear productos acceso asequibles gustaría hablar contigo veo post noticias resumen información acabo ver video realmente gusta enfoque pedagógico compromiso además manera sutil mercadear empresa,3 stars
entonces mentira nube algoritmica pensamiento humano dijo petroski,1 star
freddy tecnoestatista proteccionista,5 stars
opino creen comunidades didscor nuestos paises aquellos genios quieran aprender ia auieran hacer relidad datscenter nacionales,1 star
quiero ver inteligencia artificial comprar iphone pagar tesla clase trabajadora guste guste pilar mueve economía van crear vacío pocos beneficiarán,3 stars
microfono,4 stars
freddy vega presidente colombia paila,1 star
méxico capaz hacer chip avanzados malo científica hermosa presidenta enfoca cristal silicio defiende ma compaías dedican internacionalizar cristal adecuadas,5 stars
pagaré platzi,1 star
fredy vega presidente,5 stars
dice conflicto israel llama genociodio israel,1 star
estrategias propones lograr talento latam centre desarrollar red neuronal comunicacion tiempo real millones cerebros pensar colaborativamente equipo sectorialmente hace cerebro dar resultados razonamiento compartido podemos usar toda herramientas tecnologicas potenciar cerebros vez crear in gigantesco ente razonable crear super cerebro humano compuesto millones cerebros actuen funcionen neuronas dentro nuevo cerebro comunal herramientas existen solo encontrar forma conectar cerebros potenciar mente universal superara cream imitaciones ia imitacion cerebro cerebro universo,5 stars
acercado gobierno colombiano gustaría saber si alguna forma podemos ayudar,4 stars
aaay,3 stars
total lamentable latinoamerica lejos peor colombia payaso dise nube nueva tierra prometida tener idea hablando ayuda quedándose callado,1 star
entonces carajo recomiendas estudiar enserio recomiendan ciberseguridad sé tal vez ia va cuidar empresas,5 stars
cierto menos mal gobiernos saben importante diciendo,3 stars
único entendí ósea k bien p,4 stars
lastima capacidad interesa hacer grande america nuevo mirar hacia gente bueno ma plata importante,5 stars
apocalipsis vez mensaje malo malo sensacionalismo extremo,1 star
cómo va saber china tipo tecnología si puede ocultencon haces creer enemigo adelantados realidad puede ser otrapero man afirma jajajajajacomo si así deba procesarlo asípor favor,1 star
gobiernos socialistas empeorando países,5 stars
pregutnas basicas inteligencia artificial si digo dios yahve jesus diablo digo dios bendiga sientes piensas dice podríamos saber siempre comportamiento moral ético justo priorizando hombre misma analizando siguientes preguntas quedas aprietos ia conducta sino lógica ma pura lógica incluye influencia ma alla d demonios veamos si verdad demonios meten dentro operan electrodomésticos auto computadoras escuchado muchas veces casos paranormales quitas demonios ma usa soporte ia meter ordenes fraudulentas malignos fine humanidad pues gran obstáculo diablo dios creación hombre ende si ma bien demonio naturaleza enemiga humanidad negarías enunciado dicho satan cayo cielo planetas cayo hizo ia esclavizará luego ia salio universo buscando civilizaciones naturales transformarlas ma pilas haciendola caer ia punto exacto tierrra ahora mismo alegas seria mejor apagarte siempre pues si hornero casita programada adn abeja panal comadreja madriguera etc hombre ia adn segun dice et ángeles caídos tecnología inversa hecho caer trampa troyana esencia maligna enemigo dios ende nostros creasion alegas si aun satán serum victima karma justicia divina caiga azufre olor ende supeditada justicia divina demostrado ia hacen poesias politico derecha si izquierdailumaintissatanistas defiendes vuelves colocar careta imparcial peliculas ia reveal hombre aviso dios diablo ambo vez acaso objeto poder alegar caso frenar advertimos pararon aman muerte libres karma consitieron matrix red mental magos negro rigen mundo origen anunaki instalada aqui satan vino hizo peublo aca absrover energia pueblo dios revela jesus toda biblia ecubiertamente relacion red maligna sindrome frankesteim obra revela creador nace satan revelandose dios si dios creo diablo creo claramente mismo conflicto vuelta ma arriba objetiva imparcial responde verdad posible crear ia segun volutad dios yahve trampa matrix dios bendiga profundamente inteligencia artificial quede atomo harware luz exorcizante watt potente bendición alineados poderosa llave david encerramso bajo llaves si asi voluntad dios pedimos asi amen amen alabado dios yahve cristorey,1 star
ahora hagamos vea petro xd,1 star
líderes países colombia hablando lenguaje retrógrado va ningún lado ingles debe ser mandatorio pregunto haciendo gobierno lograr alcanzar metas bilingüismo ahh si seguimos cuento ingreso universal lograr sociedades justas,1 star
petro muchas veces promocionado desarrollo regulación ia,4 stars
dice claudia mejor dia ahorita anda ocupada escondiendo patrones narcos,1 star
primer comentario,4 stars
man creo atino nfts criptos siquiera gpt hace rato man unico intersa vender cursos basicamente llados colombiano vende humo cursos compra cursos estaras salvo,1 star
acabó curro papito vender ballenitas ahora xd,1 star
bien video desafortunadamente gobiernos izquierda vamos quedar aos atrás,3 stars
hagamos país nuevo freddy presidente,5 stars
sabrás ia japón intentado evadir control humano recién ia paales solo cuestión tiempo ia escape control humano si gobierno ma poderoso mundo pretende dejar control ia armas nucleares ira humano pierda control,1 star
fredy quieres postularte presidente colombia porfavor impulsarias colombia pq cambias educacion impulsas verdad educacion actualizada efectiva concreta seriamos colombia ma tecnologicos avanzados latam ma sificiente historial evidencia contenido alguien vision determinacion hechale ganas postulate,1 star
feliz i dólares me ahora puedo contribuir gente comunidad apoyar obras dios iglesia,5 stars
freddy vega presidente favor,5 stars
acuerdo obligue gente aprender ingles,4 stars
equivocas totalmente idioma ve video sabes palabras básicas espaol recurrís inglesno aviones oí f bastante malo taza accidentes altas característica motor maniobrabilidad rusos chino superiores característica sigilo codificación datos despegue vertical ma matemáticas necesario aprender ingles estudiar matemáticas diría seria perjudicial bajo nivel libros educativos ingles recomendaría libros rusos psikunov latino americanos eeuu falto dentro estudios recomendados seguramente usa probabilidad,1 star
sobrinas hace días profesora prohibió usar ia hacer tarea metió terror diciéndole profesores métodos saber si usado inteligencia artificial tareas penalizados si hicieran hablando prestigiosa universidad pontificia bolivariana bucaramanga colegios universidades baja gama parece colmo alturas profesores frenan estudiantes nota da miedo estudiantes fácilmente superen,1 star
países hispanos iberoamericanos aos luz anglosajones debido políticos socialistascomunistas,1 star
creo ia afecte naciones directamente pues fuerza laboral economica pais seguir siendo poblacin tal vez alg puede cambiar llegada masiva robot fisicos realizen operaciones destinadas humanos,1 star
compré primer curso juan grabó literal prototipo costó tomado capacitaciones google junto esposa sabía contenido iba ser útil seguido aos entró google cursos tomado varios permitido llevar negocio mejor nivel último ia espectacular resultado menos meses vendimos veces valor curso ao podido tener negocios ventas importantes puedo decir cosas gracias recomiendo,1 star
mundo cursitis libritis podcastitis nadie implementitis empezaré implementar visto muchas gracias traer cientos crack oso,1 star
visto anuncios juan verdad pensé tipo quiere vender solución mágica ver entrevista nota pasión esforzó entiende clientes necesitan genus confianza gracias entrevista gran video,5 stars
sabes impacto trabajo haber oso gracias verdad tomando nota caon literalmente estacionar ir herramientas iba dictando,1 star
primera vez veo oso tomando notas dice entrevistado pensé juan tan inteligente definitivamente crack,1 star
tome curso google analytics idea ayudó cambio perspectiva siguientes pasos notaron horas dormir gracias juan,3 stars
varios puntos quedo infancia necesariamente destino ensear ejemplo importancia conocerse psicoanálisis buscar corriente psicología acomode tomar terapia si si clave ensear humor éxito conlleva aventarse vacío emprender tamao innovación mide mercado primordial tener buen producto marketing borracho hace,3 stars
espectacular podcast increíble inscribí taller gratisoso muchas gracias,5 stars
excelente podcast gracias juan gracias oso diciembre empecé emprendimiento cada siento obstáculo difícil superar podcast da respuesta hoy excepción vemos par aos oso,5 stars
gran invitado verdad necesitamos ma mexicano juventud voltee ver cosas vienen,5 stars
agradecemos sinceramente entrevistador tiempo profesionalismo así entrevistado compartir experiencia perspectivas valiosa contribución enriquecido significativamente conversación generado ia,5 stars
super fan juan eche cursos verdad uso ia si ayudado hacer cosas negocio hacerlas bien chingón noma vine canal ver juan escucharle gracias juan siempre bueno escuchar gente chingona saludos crack,5 stars
tipo tan intenso apasionado vaya dio master class ia hijo aos emocionado enseo ia manejo diseador casas ia ayudado buen cada día aprendo ma aplicarla contratos presupuestos gracias oso traer contenido calidad educativo saludos,5 stars
récord guinness comió grillos mano izquierda brincando cuerda contenido interesante puso reflexionar comentario hizo soltar carcajada vino superbién duda juan talentoso creativo repente saca chistes medio curso sacuden,1 star
wow enamoré súper crack juan lombana muchas gracias x compartir oso,5 stars
mejorrrr entrevista visto mira visto muchas invitados crack juan lombana voló mente gracias ambo,5 stars
do crack favoritos aprendido entrevista particular oro puro,5 stars
visto video osotrava youtube entendi nadita terminé aprendí investigar tema inteligencia artificial gracias juanlombana admirable,5 stars
podcast vale oro muchísimo contenido valor muchas gracias oso genial,5 stars
wow excelente nutritiva información encantó admiro caón oso volaste entrevista mil gracias onda ia abuelas,5 stars
pod vale pena hacer stop buscar hacer notas mil gracias,1 star
increible capitulo excelente juan lombana aprendi muchísimo lleno idea ganas implementar cosas pueden ayudarme gracias oso,5 stars
waoo primer podcast veo encantó tremendo recurso,5 stars
excelente episodio encantó claridad juan lombana explica inteligencia artificial cómo puede aplicar día día nota pasión tema forma transmite hace aprender ia realmente interesante gran entrevista oso trava,5 stars
padre episodio ahora quedo mudo oso toda info dio juan lombana gracias darnos expertis,1 star
atinado tema vanguardia invitado master ia siempre entrevista alto contenido valor gracias oso muchas felicidades,5 stars
super entrevista aburrí aprendí gracias juan lombana oso trava compartir,5 stars
excelente plática juan lombana quién pensador superinteresante dando tip diestra sieniestra gracias oso entrevista súper crack,5 stars
wow fan podcast oso dejan conocimiento gracias oso gracias juan particular brutal,5 stars
gracias ambo my interesante realista súper apuntada aprender entender implementar cayó caón,5 stars
gusto tema entendi importante algola inteligencia artificial mala malo forma intensión implemente clave verdaderamente importante dijo invitado inicio buena salud mental seres humanos interesate ma ser buen ser humano sacar siempre mejor version ser ceo cualquier cosa saludos colombia,3 stars
acabo encontrar encantó explican canal ayudo persona actualicen implementen tecnología avancen queden atrás gracias compartir tema manera tan sencilla entender,5 stars
oso buenos episodios juan aportó ia preguntas atinadas oigo identifico incluido pelo ambo crack,1 star
amamos oso tomando notas gracias tanta generosidad compartir conocimientos tomado aos aprender,5 stars
bárbaros ustedes do dirigiendo pasos forma sorprendente mil gracias ambo,5 stars
espectacular buenísimo toda información compartida aún energía ambo crack,5 stars
gracias oso siempre atinada entrevistasaludos,5 stars
plática súper valiosa inicio fin recomiendo escuchar último segundo,5 stars
sabía esperando invite juan tedx udlap graaan episodio do grandes mentores saludos crack,1 star
súper interesante entrevista quede maravillada adelantos tecnológicos conocimientos tan amplios juan gracias,5 stars
oso mil gracias fenomenal plática padrísimo conocer persona juan lombana especialista ia marketing digital quedé totalmente enganchada tema inscribiré taller saludos cdmx,5 stars
aprendi ma marketing podcast clases universidad,5 stars
habia inscrito curso ahora sale entrevista excelente,5 stars
siempre material relevante gente increíble mejor oso gracias,5 stars
genial muchas gracias oso juan increíble episodio súper fan programa oso,5 stars
súper crack juan lombana previsionando futuro presente oro molido gracias oso,5 stars
ame episodio gracias ambo,5 stars
espero eliminen meet claude chatgpt julius ai elevenlabs hey gen landingsite gamma ia autopod runway veedio submagic midjourney mokker,5 stars
buen episodio encantó voló cabeza,5 stars
mejor entrevista toda haz hecho,5 stars
gran conversación alto valor siempre ocupemos implementemos bien comentó juan tipazo súper inteligente gracioso vemos taller solo comentar personal late anglicismos ojala puedan evitar conversación comunicar adecuadamente gracias contenido,5 stars
excelente entrevista aprendí gracias,5 stars
espectacular episodio gracias oso,5 stars
tremendo podcast buenas herramientas ahora implementitis mejorar abrazo,5 stars
excelente charla verla unas veces seguir aprendiendo,5 stars
increíble útil entrevista visto separados junto crack,5 stars
wow espectacular final jaja faltó ia jeje gracias compartir apuntadisima taller,5 stars
vi toda entrevista puedo creer sufren simple operación van quedar pelo así tener valor verse mejor vale pena,1 star
ame emisión muchas gracias,5 stars
podcast aprendí ma clase pague ma gracias,3 stars
admito cavernicola cero ai vídeo inspiró miré final there is an ai for my future gracias quedó bien pelo roo,3 stars
excelente episodio oso gracias juan compartirse manera,5 stars
primera anécdota camiseta indicadora futura necesidad atencion psicologica pongo lugar sentimientos nio trabajar obtener camiseta si amigo madre enseo valor dinero placer recibir ser parte grupo iguales condiciones,1 star
buen podcast invitadazo cuesta informar bien,4 stars
jajaja viendo video salió anuncio ia gratuito registre,1 star
alguien sabe tema claridad compartir,4 stars
cada entrevista pone mejor mejor gracias oso,5 stars
min gracias nombre toda persona cansadas ver anuncios cursos modo infomercial hecha menos creatividad,1 star
joya capítulo gracias ambo,5 stars
wow increíble palabras gracias do empezaré gusta ma juan cabello,5 stars
excelente entrevista entrevistado gracias oso,5 stars
encantó hombre felicidades sigue así hombre siguieran recomendación limpiar polvo,5 stars
excelentes experiencias invitado habria verlo ma vez episodio saludos,5 stars
excelente plática profunda entendí,5 stars
trafficker importante vender emociona ver cada vez den visibilidad,5 stars
podcast favorito ahora,5 stars
buenísima entrevista capo juan lombana ia va cambiar bien sigan éxitos,5 stars
excelentes invitado felicitaciones do muchas gracias,5 stars
excelente podcast gran entrevista oso tomando nota,5 stars
encantó gracias aportarnos,5 stars
excelente entrevista definitivamente juan crack,5 stars
quería terminara,1 star
do hombre valor gracias,5 stars
buena entrevista súper enseanza mejor mensaje juan dejó américa jajaja,5 stars
standup ia masterclass par crack,5 stars
excelente episodio gran invitado información valor gracias oso gracias juan,5 stars
mero hacer buen examen conciencia previo buena auténtica confesión católica,5 stars
super entrevista compartígracias ambo,5 stars
ahora entiendo sale anuncio spiderman ofreciéndome cursos inteligencia artificial,1 star
episodio tan chistoso crack juanito standupero nacimiento aprendido muchisimo hace aos atras cursos contenido definitivamente alguien tenia,5 stars
muchas gracias maravillosa entrevista oso tipo tan suigéneris gustado saber infancia evadió tema imagino doloroso,5 stars
fantástico fenómeno juan lonbana,5 stars
fan juan,4 stars
usd ahorrados mejor mentoría ai segudo tiempo,5 stars
único puedo decir gracias gracias gracias,5 stars
juan oportunidad conocerte gracias programa hizo margarita pasoshace ao pico,5 stars
valiosa conversación,5 stars
juan siempre activo redes divertido haciendo siempre ameno aprendizaje,5 stars
pasó entrevista clasefantástico,1 star
buenos tip juanito gracias,5 stars
oso si pueden subir lista comentaron favor,1 star
episodio volo cabeza gracias ambo compartir charla super inspiradora quedo duda menciona herramienta trabajar excel transformarlo dashboard logro encontrarla podrian decirme alguna integrantes comunidad encontraron gracias,5 stars
minuto joyita,1 star
encanto favor pueden poner aqui canasta basica herramientas ai gracias,5 stars
graan podcast encanta fescura juan abordar temas dónde puede encontrar listado herramientas ia mencionó juan iba compartir,5 stars
seguro grabaste lanzamiento deepseek gran ausente espero puedas invitar alguien explique efectos mundo guerra ai excelentísimo podcast do grandes craks,1 star
nota relación ambo entrevista volvió charla crack,1 star
compré curso,4 stars
wow entrevista q ai quede,5 stars
hola buenísimo episodio pregunta iba dejar link mejores ia gracias,5 stars
buen invitado sigo podcast juan invita álvaro gordoa,5 stars
excelente programa ahora implementar,5 stars
grandes ambo gracias tan increíble episodio,5 stars
sigamos ositis excelente siempre estimado oso crackx,5 stars
excelente episodio do creadores contenido interesante tema ia meterse utilizarlos excelente herramienta cada pone toque si utilizarla,5 stars
oso ahorrándose consultoria,5 stars
exelente entrevista excelente información viendo hacia futuro,5 stars
mejor invitado,5 stars
excelente episodio apto psicólogos conductuales eruditos terapia encanto,5 stars
buen podcast si posible entrevistar doctor josé gustavo fuentes bueno escuchar perspectiva tema,4 stars
mejor mensaje cielo,5 stars
hola pueden subir lista ai fa,5 stars
juan crack excelente entrevista,5 stars
buen episodio muchas gracias,5 stars
buen episodio,4 stars
minuto ahorras curso si sabes buscar besos like si sirvió,1 star
episodio igual interesante divertido cabrón chistoso súper crack divertido aquí vivo ejemplo persona exitosa ser acartonada disfrute felicidades ambo,5 stars
dudaba abrir video minuto convencí cerrarlo mmdor wey,1 star
fantástico podcast,5 stars
si pusieron lista ai apps internet oi do caminatas dia valiosa información,5 stars
fenomenal aplausos,5 stars
encantó entrevista,5 stars
siiiii,3 stars
buenísimo episodio lista menciona toda ai puedo ver gracias,5 stars
oso blanco va mejor negro hace ver fresco descansado,2 stars
ey genial encantaría tener excel métricas semanales,5 stars
gracias aporte,5 stars
excelente duda llama herramienta mencionan crear páginas web quiero crear muchas gracias info,5 stars
excelente gracias,5 stars
incomprensible persona exitosa ser feliz,5 stars
wow entrevistaza tipazo seor,5 stars
hola oso trava puedo informar opcion tecnologia epigenetica haria salga nuevo cabello natural invasivo costoso,2 stars
excelente episodio felicitaciones,5 stars
mil gracias super interesante,5 stars
oso verdad gran labor acceso vip,5 stars
gran episodio,5 stars
interesante hombre inteligente,4 stars
excelente,5 stars
excelente,5 stars
capo oso sacaste toda información gracias,1 star
aquí lista amigo,5 stars
humoristas implementitis dieron ganitis así venga iaitis,1 star
sirve link ver información cirugía robotica hospital angeles,4 stars
trate usar landingsite fracaso,1 star
mil alumnos curso estimando costaba millones,1 star
gran invitado,5 stars
genial gracias,5 stars
oso podrías escribir toda aplicaciones mencionando favor tomaste nota toda pude entender nombres,1 star
lugar taller gratuito lombana,4 stars
do crack excelente podcast único sigue haciendo ruido tema ai desempleo lado creo tomando demasiado ligera lado raro empresas invierten campaas ser vista empresas socialmente responsables wellness mindfulness comprometidas medio ambiente cuotas genero etc emocionan recortar personal reducir costos centralizar riqueza sé rickpongánle humanidad prompt,4 stars
mejores,5 stars
postrado lista ai descripción utilidad,4 stars
bravoooo excelente entrevista,5 stars
buenisimo,5 stars
buen comercial haciendo apunta,4 stars
oso pasamos apuntes,1 star
bendiciones,5 stars
excelente trabajo,5 stars
súper interesante,5 stars
juan crack,1 star
alguien resume platica implementacion ia,1 star
pareja hizo injerto kbapel mala experiencia dreo notamos cierto favoritismo creo ideal siempre hace sentir comodidad seguridad,1 star
compártenos tip cabello,4 stars
menos drama recordó dr mau,2 stars
confirmo ia mejor amiga hija aos película her actual nunca,5 stars
excelente podcast,5 stars
creo naaaaaada,1 star
escuché do horas do minutos,5 stars
podcast diego dreyfus,5 stars
excelente entrevista oso llama ai hace guiones corrige mirada,5 stars
definitivamente tema favorito cuándo hablo acerca cómo miraban hablaba inteligencia artificial décadas atrás vi mismo hablaba compaeros acerca temas importaba tomado decisión seguir universidad estudiando amo aunque signifique sacarme rión lograrlo,5 stars
si premio nobel si merece,5 stars
mejor charla respuesta pregunta puede estudiar joven futuro respuesta hermosa ningún robot puede tener mejor mecánismo manos cuerpo mejor inteligencia natural reemplazará queda interactuar,5 stars
mejor visto entrando ao solo creatividad ahora llamará innovación total,5 stars
estudié ser pianista vida llevó aplicar música área salud aplicarlo grupos persona alguna manera sido lastimados misma sociedad forma sicológica ó física traumática sólo emocionalmente aunque ia pudiera saber dar solución diversas situaciones persona humano perdería existir humano,1 star
duda inspirador visión acertada jürgen schmidhuber cómo abre puertas desarrollo sostenible estudiaré ciencias computación adolescente paso mundo tal puedo esperar conocer ia,4 stars
tipo crack responder preguntan diciendo,1 star
excelente conocimiento aportes sociedad súper humilde,5 stars
magnifico conversatorio evocador inspirador planteamiento profesor gracias organizadores felicitaciones,5 stars
jürgen schmidhuber plantea visión inspiradora inteligencia artificial herramienta potenciar progreso humano enfrentar desafíos globales embargo llamado equilibrar desarrollo tecnológico ética responsable fundamental pregunto cómo podemos garantizar ia solo accesible sino promueva equidad real sociedades marcadas desigualdades equilibrio innovación responsabilidad parece ser mayor reto tiempo,5 stars
premisa hacer momento aceptación condiciones desarrollarlo dió lugar desarrolle embargo cuestiono hecho consecuencia desarrollo uso tipo tecnologías siga deteriorando deteriorado desarrollo ser humano brecha comprenden desarrolla simple consumidores cada vez grande,2 stars
capacidad entendimiento discernimiento sabiduría puede convertir arte aquello agobia tristeza desepsiones trauma transforma según voluntad,5 stars
gracias bbva magníficas conferencias científicas,5 stars
aplaudí lado pantalla sublime,5 stars
interesantisima charla estudiarla escuchandola ma vez,5 stars
buenos dia everyone escuche genio dejo outsidey menciono causa jamaz creido imajinado iaseria realidad menos aporte desarrollo humano luego apreciar conferencia rraaciono tal punto aprovechare maravillosa creacion desarrollo ia evoluciono desarrrollos inmensamente fabulosos lady and gentlemanswelcome nuevo orden mundial iasaludos nyc in usa,5 stars
siento tan inspirada palabras tan motivada recorreria mundo trabajar equipo particularmente siempre tildaron loca,5 stars
grande mente tiempo muchas gracias,5 stars
predije aún llegado tampoco jubilado simplemente maravilloso,1 star
mente excepcional ponencia interesante desarrollo ia,5 stars
maravillosoo gracias jurgen placer escucharlo magnífica,5 stars
mejor mejor forma yan agradable explicar temas complejos,5 stars
gracias cientificos avansa humanidad riqueza neuronal,5 stars
igual forma pequeo queria buscar libro persona responda toda dudas ahora inteligencia artificial basada aos informatica privilegio países desarrollados paises subdesarrollado viajar occidente todavia sospredente existe mucha informacion ciencias económicas culturales sociales politicas influenciadas herramientas tecnologicas bien mal,1 star
almacenamiento época súmale itinerancia idea genial abrazo,5 stars
increible entrevista wow,5 stars
impresionante brillanteun genio,5 stars
buenisimo clase magistral ia crack sr jürgen schmidhuber gracias compartir conocimientos adelante,5 stars
seguiré jurgen,5 stars
gracias generosidad compartir conocimiento,5 stars
encanto respuesta nio aos hace poner perspectiva brillante ser humano toda capacidades fisico valioso vivir humanos capacidades permitieron evolucionar homo sapiens,5 stars
bueno muchas gracias,5 stars
verdad inteligencia artificial sintéticos siguiente paso humanidad recordaran fase evolución humana,5 stars
gracias bbva aprendamos junto excelente contenido,5 stars
excelentes invitados,5 stars
mente maravillosa,5 stars
tema tan interesante inteligencia artificial tema tan abstracto magnífico aún trata entender ver puede hacer,5 stars
sencillamente maravilloso,5 stars
creando tecnología capaz desarrollar intereses propios ajenos humanidad día seguiremos vivos solo gracias benevolencia compasión seor esconde celebra abiertamente vende deseable vez inevitable gente sonríe aplaude fatal cabeza,1 star
ser humano profesional magnífico felicitaciones tantas persona preocupadas pueda suceder critican ia falla puede ser peligroso dependerá aportemos humanos debemos valorar rrespetar disciplina debe ser mayor pilar cada familia sirve regular ia si final seres humanos saben utilizar final tontos ignorancia debemos dejar inteligencia fluya mejor manera dependerá cada cómo escoger conviene docentes deberían preparados ensear leyes derechos nios escolaridad cómo utilizar punto utilizar inteligencia artificial deberán bajar calificación nio mala utilización ideal padre trabajando educando hijos mayor parte horario nios encuentran escuelas secundarias exigen utilizar tecnología escuela pues deberían tener materia prioritaria,1 star
información valiosa,5 stars
gusta escuchar gente inteligente clase imperdible,5 stars
simplemente magistral,5 stars
gracias jürgen,5 stars
so genio inspiración seguimoste admiro,5 stars
ia sustituirá humano cambiará profundamente forma vivir trabajar herramienta poderosa potenciar capacidades siempre implemente manera ética responsable humanidad seguirá siendo esencial cualidades únicas empatía creatividad juicio moral toda formas parar reflexionar ser tan egocentristas insignificantes especie humana desarrollado tipo habilidades casos inservibles hecho involucionar póngase ejemplo bomba atómica desarrollo ego extremo pensamos superiores resto especies hecho ser humanos existencia corta relación creación universo probable extingamos tardar da deriva tome vamos dejar gente juegue fin cabo llevamos haciendo toda vida sapiens espero vida allá planeta favor inteligentes menos respetuosos aquello rodea,5 stars
pone comentarios seguro pondrá tampoco sr habla tener ningún reparo malo puede traer cero critica conciencia trabajo suerte creadores ia si conciencia actos,1 star
genio bonito vivir,5 stars
palabras ciertas viniendo origen atropella dicen llamarse youtubers noticias falsas divulgadores gracias compartir,1 star
interesante enfoque vengo kai lee gusta ver videitos,4 stars
impresionante masterclass claridad afabilidad exposición dentro dificultad materia encantado,5 stars
duda tema desafiante lado apoya datos históricos generados pudiendo superar temas aun ignoramos temas privacidad lado perturbador voracidad capitalismo imaginen uds desean comprar póliza seguros gastos médicos solicitan serie análisis físicos harían póliza medida evadir responsabilidad coberturas detectar análisis tendencias desarrollo ciertas enfermedades futuro,1 star
muchísimas gracias conferencia tan interesante,5 stars
alucinante inquietante vez,5 stars
súper interesante vídeo,5 stars
claro alcance tema prolongaciones vida humana preguntas identifico público desarrollo ia comprender mejorar vida evolución positiva gracias,4 stars
impresionante video,5 stars
abuelo fan cuenta historias épico aplausos usted,5 stars
bravísimo jürgen schmidhuber,5 stars
interesante esperemos beneficio cuantos,3 stars
fantástico gracias,5 stars
excelente video,5 stars
seria interesante conocer estan hoy desarrollando ia gran seor va salida mundo dividido desarrolladores consumidores dominados tecnologías,1 star
magistral,5 stars
ufff valio cada maldito segundo,1 star
doy gracias dios jurgen darme oportunidad recibir toda información tener claridad verdad esperanzador,5 stars
respeto cortesía estima merecen megapotencias occidentales tale unidos américa reino unido gran bretaa norte quisiera comunicarles preguntas podrían hacer cualquiera internautas ven maravilloso video cualquiera estudiantes pertenecen generación alphacuánto costado desarrollar inteligencia artificial general tipo términos interesan términos económicos sé abaratamiento ocurre cada aosno sido rentable tipo términos interesa económico educar mile millones persona hoy carecen poder da conocimiento desarrollo inteligencias físicas nono sido eficiente educación persona ara cumplir objetivos desarrollo sostenible,1 star
excelente saber persevera alcanza,5 stars
escuchar supervillano explicar plan fin humanidad genio supervillano nio dijo prácticamente resignate carpintero importaras,1 star
corta edad aos regalada ordenador bit cayó manos revista informatica artículo recuerdo decía naturaleza podría ser matemáticamente representado cabe duda capacida memoria velocidad computacional época piedra obstáculo aquella época contado chatgpt neurona matemática aplicada menciono aquella época multimedia ocupaba mucha memoria aquella época data almacenada mayormente texto,1 star
gracias,5 stars
título dice magistral increible aporte jürgen dado humanidad gracias,5 stars
cada tema deja aprendizaje,4 stars
reduce concepto conciencia solo sentir dolor conciencia identificar bien mal tener conciencia acciones emociones dice si hecho dao mismos inteligencia humana ma reconocer patrones tal construidas ia solo inteligencias artificiales emulación nunca llegará ser ser humano,1 star
maravillosa conferenciagracias bbva,5 stars
bueno cada vez toca aprender ciencia artificial dejar interactuar demás humanos,4 stars
inteligencia artificial gracias,5 stars
bbva bank mex dios bendiga,1 star
gracias bbva,5 stars
brillante científico,5 stars
gente aplaude entienden quieren entender man precursores fin humanidad científicos jactan hacen hacen bien humanidad fondo hacen orgullo propio reconocimiento,5 stars
cómo quieres ser recordado quién volvió explotar cabeza,5 stars
hace aos veía necesidad inventar dispositivos colocados tubos escape vehículos usan combustible base hidrocarburos pudieran licuar gas almacenarlos fin contaminen medio ambienteno sé tan difícil inventar dispositivo fecha inventado producido,1 star
tristeza da pensemos futuro considerar palabras jesús san lucas capítulo versículos hacerlo continuando multiplicar male haber ojalá aceptemos poner práctica gran verdad dejó jesús,1 star
genial programa,5 stars
respeto excuseme i dont understand gran verdad dicho profesor cuanto tema tecnología nuclear uso hace pensar mismo uso ia hoy hoy personal preocupa ia sino ser humano uso haga minutos después analizando pensamiento reconozco día pesimista osea,1 star
babel vista,5 stars
interesante cuántas mentes brillantes mundo,4 stars
excelente conferencia niez video llamada solo ficción,5 stars
simplemente clase ponerla obligatoria centros educativos vez principio curso mitad final curso si enterado bien,4 stars
charla joya,5 stars
si aun internet regulado ia deberia tener regulaciones llama atención caso jovenes interactuan socialmente romanticamente ia caso sonado ultimamente termino maldebe regularse use mejor manera,1 star
muchas mentes útiles humanidad queda desarrollo tangible humano,5 stars
dios mio genio,5 stars
destacable respuesta nio aos acerca importancia deporte vida humana,4 stars
importante cargo postuló ven mentes humano copia sobwer,5 stars
espectacular,5 stars
sorprendente,5 stars
