comment,sentiment
absolutamente puedo predecir certeza si alcanzará inteligencia general artificial agi aunque entusiasmo avances significativos campo ia agi sigue siendo objetivo largo plazo altamente complejo difícil predecirlo complejidad cerebro humano inteligencia humana fenómeno extraordinariamente complejo involucra solo procesamiento información sino conciencia creatividad emoción replicar máquina desafío monumental limitaciones tecnológicas aunque potencia cómputo algoritmos mejorando rápidamente aún lejos tener capacidad crear ia pueda igualar superar inteligencia humana toda facetas incertidumbre camino consenso claro comunidad científica cuál mejor manera desarrollar agi existen diferentes enfoques cada propios desafíos limitaciones sabemos investigación ia avanzando ritmo acelerado cada ao producen nuevos avances acercan agi ia impacto cada vez mayor vidas asistencia virtual medicina ia transformando forma vivimos trabajamos importante abordar desafíos éticos sociales medida ia vuelve poderosa crucial desarrollar marcos éticos regulatorios garantizar utilice manera responsable beneficiosa sociedad resumen si bien emocionante especular futuro ia importante mantener perspectiva realista agi objetivo ambicioso desafiante requerirá décadas si siglos investigación desarrollo gustaría saber algún aspecto específico ia agi ejemplo puedo explicarte conceptos aprendizaje profundo redes neuronales implicaciones éticas ia,2 stars
mira video asistentes ia xanal entrala va saber alcance ia jejejjejejjejejjeejjejjejejejejje,5 stars
tendencia aceptemos dependencia externa incluida iase olvida ser humano inteligente einstein apenas llegó utilizar menos capacidad intelectual fin anular ser humano si posible eliminarlo medida ser humano logre utilizar mente habra inteligencia artificial modelo económico político religioso pueda ser humano,1 star
llegue superagi estalla sólo quedan aos paso llevan,1 star
dice fin claramente entiende va cosa empezado si límite imposible calcular seguro lejos podemos imaginar,5 stars
grande siempre gibson tendria ser lectura obligatoria feliz seguir creando joyas creo futuro ia tras burbuja limitada sectores concretos precisión eficiencia marquen diferencia sostenibilidad,5 stars
comparando tecnologia util surgido ultimo siglo mrdas rabbit coso bolsillo nfts jajajajajaj dios mio,5 stars
diría algoritmo sicodelico creo probar algoritmo recesión encender luce echo nombre película lógica,1 star
despues despliegue ia computacion cuantica proximos aos pff vienen cosas despertamos matrix,1 star
cine entrará breve ahí van mover millones,1 star
demanda nvidia estima gpus frase sólo demuestra repiten pericos hacen minimum investigación cómo opera nvidia creer nvidia depende gpu generar revenue refuerza hecho profundamente ignorates gente nviida empresa usuario final apple poner mercado hacerles cuento largo ganancias nvidia producen casi ao productos servicios lleguen mercado además márgenes ganancias nvidia altisimos logra sólo vendiendo fierros,1 star
ia cuantica vamos avanzar aos salto,1 star
saturación oferta web generativas muchas realmente útiles pienso exactamente igual ia futuro quedarán camino,2 stars
si cambian definición agi tal vez logren mientras logremos comprender cabalidad conciencia humana lejos ello ilusión distinto aplicar algoritmos cada vez mejores gigantescas base datos inferir nuevos patrones dar soluciones novedosas problemas específicos,2 stars
si ia va dejar bueno primero saber ia bolsillo ejecuta hace aos cierren toda empresas ia seguirán desarrollándose bueno corto plazo impenetrar activación fas poquito predice peso peso puede trabajar muchas formas luego si dijese lavadoras van dejar existir,2 stars
pues aqui ahorrado millones dolares hecho caso jajaja,1 star
inciso padre momento sigue queriendo billetes jejejeje,1 star
paso electricidad inicio internet palmaban pasta llama inversion haríamos electricidad internet hoy video seguro canal menos jajajaja,1 star
sere gran guru problema actualmente coste grande estan plenum fase investigacion deje investigar comience uso real costes van caer,1 star
petróleo principios siglo,5 stars
bitcoin euro,5 stars
ganar creando agentes ia clientes bb costebeneficio,1 star
interesante video pienso tiempos implementación nueva tecnologiahay medio problemas además competencia brutal gustaria ser simple empresa laboratorio crear mejorar ia compitiendo corporación google experiencia aos sigue bien mercados alegra encontrar video cansa rollo hablar agis publicidad dia novedades openai sigilosamente google sacado idea interesantes estableciéndose mejor ámbitos educación gusta ia taramona hace ao habló invierno ia creo ayuda burbuja quiero decir inversiones aumentar gpus entrenar nuevos versioens ia cada vez insostenibles necesitan renovar propias estructuras eficientes incluido consumo energético ejemplo ayer supe meta comenta lcm large concept model darán aprendizaje formato mejor llm large language model acercando ia forma pensar conceptual ser humano amiguetes hablando agis lejos mantener nuevas idea renueven boom inicial quiero decir asi veo normal suceda asi burbuja,3 stars
temo cómo vamos pagar luz agua consume ai,5 stars
inteligencia natural necesito inteligencia artificial si inteligencia artificial camina acera cambiaré acera aprovecho ocasión desear feliz ao nuevo cosa inteligencia artificial capaz hacer viva italo disco,5 stars
do primeros puntos ciertos xd,3 stars
pocos video dicen sostiene mismo basan suposiciones seguirá comenzará ser dejará ser ia buen video buenos argumentos,3 stars
nadie sabe si burbuja si va estallar breve quién diga contrario miente cansa clickbait youtube,1 star
futuro aqui mal repartido marshall mcluhan tope gibson toda maneras,1 star
negativo hecho asegura monopolio ai empresas ma grandes poderosas,1 star
ahora si reventó,1 star
comprendo grado académico ia redes neuronales profundas deep ia solo especulación visto hablas saber siquiera cómo funcionan algoritmos hacen funcionar ia,2 stars
entraré si fase temprana madurez,5 stars
pasó punto com,5 stars
corrceccion mercado serum nvidia ia general aqui taramona patinando demasiado,2 stars
senora equivocada verdad comenzando hagan propia investigacion saludos,1 star
youtuberos van quedar ingresos ia va sustituir conclusión humanos jodidos,1 star
click bait,5 stars
pura especulación,1 star
pereza clickbait título,1 star
si f iphone logro alguna ventaja tienda dispositivo entendes apple fan boy carlota sabra economia creo nvidia microsoft gran monton empresas menten ia error ilusos solo carlota dieron cuenta error,1 star
carlota vieja,5 stars
dislike mentiroso clickbaitero contrario clickbateas ai viene ma poderosa nunca varios payasitos titulo hablo boludeces minutos desmentir propio titulo youtube deberia comenzar reportarle video clickbaiteros titulos coincidan información video,1 star
waoh very informative,5 stars
deje hablar tonterías,1 star
dio euro calles hables intelijencia artificial jajajaajaja artificial,1 star
únete sap innovation day aquí,5 stars
alucinante humillación recibido deepseek abierto barato cadena pensamiento forzado moverse grande,1 star
vi notificación openai anunciando deep research dije bueno maana explicará jon mejor sigan así canal,1 star
traéis actualidad semanal modo útil muchas gracias gran trabajo,5 stars
si consigues agi automáticamente obtienes singularidad si existe singularidad imposible controlar ma inteligente,1 star
abogado pregunto si nueva ley americana ia caso aprobarse supone fin publicación paper ia significa final inventen tan predominante europa si gobiernos europeos quieren crear ia nacionales van tener ponerse pilas investigación quedar condenados replicar únicamente tecnología existe ahora puede quedar obsoleta tiempo,1 star
osea si podía barato querían ver cara,2 stars
hace recordar sujeto botaron google decir ia conciencia pues parecer según padrino ia ocurrió,1 star
hola jon podrías compartir x informe relaciones eeuu china hecho deep research podamos analizar fondo tal resultado muchas gracias,5 stars
hermano políticos ninguna solución nunca sirven cosas mundanas menos van servir campo abre ia debatir solamente tecnicos profesionales foros abiertos mediante daos decentralized autonomous organization registrando voto cada especialista blockchain ver momento lugar responsable cada voto,1 star
vienen cositas,3 stars
excelente jonhernandez tenes acostumbrados video bien completos gracias,5 stars
increíble análisis contenido top claro actualizado gracias mantenernos día ia,5 stars
tal jon gracias tema deepseek encontre canal ia siguiendo realmente interesante necesario tema hoy tocas primeros atisbos conciencia ia parece siempre preocupado sobretodo pensando posibilidad futura fusion artificial biologico persona tocado tema conciencia ia howard gardner conocido tema inteligencias multiple tema apasionante dejo link gardner toca tema conciencia ia creo puede interesar saludo hermosa isla malta supuesto seguire siguientes programas canal tan buena informacion actualidad tema ia aca dejo link video,4 stars
muchas gracias explicar noticias ia actuales forma tan clara cualquiera pueda entender gran pregunta ia final conciencia propia derechos aplica robot humanodies ia abrumador rápido toso sucede gran video,5 stars
aconsejo jon deje decir frases recurrentes básicamente realidad cuál cuántos difícil hablar tiempo caer latiguillos debería ser objetivo lado recomiendo encarecidamente vídeo noticias centre noticias opinión lícito haga vídeos largo entramos vídeo noticias opinión además podemos acuerdo ninguno do casos útil opinión,3 stars
directo brutal ahí,5 stars
gran video estectacular gracias información tan valiosa últimas novedades ai felicitaciones,5 stars
jon cagao metan quinta vamos asi,5 stars
gracias tenernos día último ia gran trabajo,5 stars
deep research va molar actualización modelo voz enorme acierto,5 stars
hola jon interesado comprar plaud comentaste descuento cómo activamos,3 stars
escuchado hablar seguridad deepseek relacionado restricciones repuestas puedan brindar ejemplo si hace preguntas dime puedo hacer malware informático etc,1 star
gracias video deep research ve bueno puede tener mucha utilidad hacer informe preliminar campo especifico,4 stars
genial jon dijiste gracias funcionalidad vision,5 stars
deep research ahora mejor ai disponible parece ser capaz solo ayudar sino sustituir completamente departamento,5 stars
imparable salvo control absoluto mundo imposible,5 stars
muchas gracias noticias maana directo cabeza,5 stars
sama dicho twitter one more thing deep research así todavía queda sorpresa,5 stars
políticos digan q haga ia si políticos ma incompetentes trabajo,1 star
alguien pueda ayudar resumen poder entender bien tema,4 stars
mientras grandes corporaciones microsoft google intentan invertir recursos quedarse atrás mundo ia entiendo bien postura tomando apple pareciera participan carrera,3 stars
estimados alguien sabe cómo grandes compaías lidian tema privacidad información implementar tipo herramientas agradecería artículos noticias opinión respecto,3 stars
necesitamos modelo razonador lonque pasa usaremos casi cueste consulta tarde segundos responder,2 stars
máster jon video novedades da vida ir wc,5 stars
si chatgpt tan bueno sam altman pide genere nomenclatura clara entendible nombrar modelos,3 stars
tema chip podrían haber reutilizado toda gpus sobrantes mineria bitcoin procesar ia,2 stars
opción proyectos claude,4 stars
ver veré portada video sorprendidoasustado terrible dicho gran trabajo,5 stars
toda semanas lanzan nuevo xd si trabajan callados terminan toda semanas presentan incompleto final vida cambiado usuario comun,1 star
efecto deepseek,5 stars
así openai va pasar ser closeai xddddd cómo cambium cuento,3 stars
ia debe mostrar soluciones mejora nunca dejar implemente soluciones misma hijo pequeo nunca dejaría irse vivir solo nunca sabes cómo puede acabar si hacen entornos totalmente aislados fine estudio,1 star
alguien botón pausa,1 star
súper ai bajo control,5 stars
preguntarle ia cuál diferencia nota retina permite hacer diferencia hombre mujeres,4 stars
deepseek van saliendo cosas final tenia tan poder computo luego cosa tener cuenta china europa unidos doden montar centro datos debes hacer plan ecologista impacto kw lux enormemente ma barato ingeniro europa cobra china pagas si puntos encuenta ma barato si dicen,1 star
cuenta china glorifica copia adecuado compartir información sensible deepseek,4 stars
mismo mandar datos unidos ejemplo si china obtienen secretos comerciales tecnología propiedad intelectual usa china puede tomar info china van poder comercializar productos tecnología robada si hace empresa estadounidense puedes demandar suerte demandando empresa china,1 star
reporte ai mejor pedirlo deep seaech,1 star
tal si ia puede auto mejorar existe gobiernos empresas auto mejorando ahora mismo,3 stars
seria error sacar cadena razonamiento,1 star
mentira deepseek r sale luz necesitó mil millones gpu nvidia ia coste total veces alto,1 star
favor comparte reporte,3 stars
vos so decidir si podemos cambiar mundo,3 stars
deepseek destilación chatgpt pruebas local deepseek dice chatgpt xd,1 star
recuerda última película mision imposible jajaja,5 stars
preocupa pueda hacer gobierno americano ahora futuro chungo hecho hora solo sabido ponen pelos punta luego hablan libre mercado problema ia problema llama capitalismo imperialismo colonización cultural,1 star
cuánto benefició inversión china alboroto deepseek desbandada nvidia,1 star
cómo puedes decir usa mete mano datos hace china pruebas indicios evidencias afirmar semejante cosa si sustento mejor limitate técnico saludos lima perú,1 star
conciencia inherente máquinas podrán tener cnciwncia si lógica supervivencia adaptada conoce ser humano decir actúa unser humano aprende sé conciencia tampoco alma solo lógica avanzada opinion,3 stars
tensa cosa,1 star
insisto gobierno debería regular legislar contrario debería acelerar avances poder,1 star
ver gobierno americano mete mano servidores empresas ia permíteme dude cosa discretos hacerlo utilicen solo cosas acceso seguro,1 star
seguramente usará versión android linux,3 stars
creo tiempo cambiar fotos miniaturas,5 stars
vídeos aburridos canal verdad menos regulación oportunidades chino,1 star
open ai acabado nadie va comprar producto si gratis pronto mejorado,1 star
conciencia sentimientos,5 stars
parte cuentas país imperio capitalismo prohíbe libre competencia muchísima gracia,1 star
cómo depseek ganó,5 stars
buen video aun veo,5 stars
si chat gpt existiría f avances google así china solo mejoro copio existía,1 star
pues app android chrome veo deep research pixel gemini,5 stars
alguien comentarte tío siendo fotógrafo verdad hateismo portadas vídeos coa siguen saliendo mismas fotos negras vez diseo bastante lamentable comparado esfuerzo trabajo inviertes,1 star
llama skynet,1 star
totalmente memoria parece cajón,1 star
notepin solo incluye horas transcipcion me entiendo bien funciona parece estafa pagar pavo solo horas me solo par clases diarias agotaría credito mensual,3 stars
deeepseek pc,3 stars
igual caro limitado openia,2 stars
huyy claro datos empresa chino van hacer maldades yankee arcoiris unicornios jajaj tenes miedo cristal,1 star
paranoico avatar,1 star
hola jon interesado comprar plaud comentaste descuento cómo activamos,3 stars
favor comparte reporte,3 stars
crea web ia aquí usa cupón inteligencia descuento,5 stars
aquí cuba viendo avances ia velocidad conexión rápida puedo conseguir mega segundo,5 stars
hola hoy am costa rica podía dormir puse hacer ejercicio caminadora algún motivo youtube recomienda canal madrugadores jaja primera f veo canal genial sigue así excelente información,5 stars
todavia esperando q youtube implemente automáticamente audio espaol cada video app,4 stars
felicitaciones,5 stars
abrazo uruguay john gracias noticias,1 star
impresionante siempre super jon gracias,5 stars
gracias jon gran ao,5 stars
feliz ao nuevo jon gracias info,5 stars
super cool avances buen trabajo amigo cara google considero deberían agregar hey google dispositivo refiriendo ejemplo hey google tv hey google phone etc sepa dispositivo refiriendo veces voy auto digo hey google activa celu hija esposa android auto jajaja probablemente sucederá digas hey google casa activara tv celular cosa innecesaria felicidades canal,5 stars
feliz ao gracias información quede actualizado enero ia fuerte abrazo,5 stars
gracias gran trabajo esfuerzo haces equipo saludos méxico,5 stars
esperare video agentes explicas bien gracias,3 stars
tratan decir agi casi lista necesitan reto mayor aumentar interés inversores,3 stars
buen contenido saludos chile,4 stars
gracias jhon noticias,5 stars
jon últimas tres entrevistas realizado sido super enriquecedoras reconocértelo lugar traer gente alineada mayoría canales ia traido persona puntos vista interesantes distintos creo genial pudieses invitar do pesronas especialistas educaciónformación dijesen cómo va afectar educación comento hoy hoy profes disean situaciones aprendizaje ejerecicios exámenes ia alumnos cuanto pueden usan ia trabajos sé grado profes propia ia correctora junto mejorable sistema educativo puede llevarnos futuro bastante complicado terminos talento creatividad futuro cada día próximo saludo nuevo felicidades entrevistas persona plantean exponen puntos vista distintos honra tiempos corren,3 stars
genial gracias gracias,5 stars
buen video,5 stars
excelente video felicito referencias mejores canales ai,5 stars
ao empezaremos ver resultado aplicación inteligencia artificial diferentes sectores,4 stars
esperando ansias punto vista acontenciendo,4 stars
útil hagas video agentes ia,3 stars
absolutamente cierto nadie habla mal va digerir sociedad cambio viene excelente contenido,5 stars
publi tope,5 stars
super bueno quisiera esperar saber serum futuro,5 stars
increíble video muchas gracias resumen tan valioso,5 stars
contenido tan imteresante muchas gracias gustaría conocer si solo usa gemini chatgpt,1 star
buen video aclara complejidad diferencias marcarán,4 stars
hola supongo ia podrá comunicarse electrodomésticos aparatos conectados utilizando matter vez integrado matter top player detrás samsung amazon google protocolo comunicación standard solo necesita aplicaciones uso empresa player definición matter aplicaciones saludo,3 stars
buena información gracias,4 stars
vídeo agentes paper google próximo jon,1 star
buenos días trabajo varias empresas compliance van certificar regular ayudar empresas sistemas relacionados ai cumplan norma europeas certificadas evitar ser castigadas normativas europeas si verdad interesa tema puedo ponerte contacto persona relevantes temas puedas charlar comenten sucediendo parte legalpolítica van regular cambiar ai base iso,1 star
espaa siempre primero crear regulador sacar pasta multas sanciones pagar chiringuitos turno,1 star
gracias jon presentas tan bien canal noticias sino,5 stars
parte ia universo contenido,4 stars
puede descartar documento google llm final video muchas gracias,5 stars
hola avisaras función podcast notebook lm disponible espaol gracias,3 stars
ia realidad,3 stars
buena información curiosidad cómo haces saber primero noticia gente tan poderosas ia,4 stars
genial impresionante computadoras nvidia final mencionas chévere usa redes sociales podrías explicarnos haces,5 stars
plan siempre llegar agi ponerle trabajar asi,5 stars
espaa país experto montar chiringuitos despilfarrar dinero público forren amiguitos,1 star
acá esperando siga mejorando ia seguir mejorando canal like vamos ola aprovechando toda oportunidad,3 stars
superinteligencia llegará ia fucione robótica movimientos gestos expresiones forman parte inteligencia emocional necesaria evolución humana,5 stars
puedo descargar artículo agent google gracias,1 star
hola john sigo hace canal encanta sabes cuándo espaa podría salir asistente royo colgante uso personal,5 stars
según visto dicen equivaldría rendimiento realidad solo videojuegos usando dl multiframing multiframing genus montón fotogramas extra jugar igualando así potencia base sigue siendo potente,3 stars
pregunta cómo puedo hacer usar google ai studio espaa,5 stars
creo hora gente quine voz pueblo tecnología refiere dar información real grave continuar ia generativa super debes asustarte tiempo quedarás trabajo saludos,1 star
saludos,4 stars
mejor da caso distópico espaa persona dedicadas regularrecaudar proyectos ia persona investigando nuevos proyectos ia nacionales persona,5 stars
tremendo acaba vídeo salta publicidad jon promocionando evento the big school empieza aparecer sopa,1 star
hablas fondo protocolos seguridad implementados agentes si van tomar decisiones deben tene garantias robustas confiabilidad ser inhackeables asegurados algun seguro empresas usuarios responda contratiempos posibles según trabajo,4 stars
futuro incierto único veo ceo companias viendo reemplazar trabajo humano agentes menos costosos trabajan quejarse,3 stars
deberíamos mantener nivel vida actual haciendo productividad efectiva invertir cada vez menos tiempo desarrollar ma cosas vamos ser capaces controlar cerebro sociedad listo cambios ojalá cualquier avance ayude enfrentar crisis climática,4 stars
inviten youtuber vino pt pocos pone referencias divulga,1 star
impresiona b gpt mini capacidad openai reducir modelo si así entiendo agi comercial supondría reto altman,5 stars
quitan gobierno demostrado sirve entiendo bloqueo tampoco encuentran soluciones hacer mejor cosas,1 star
esia suena parecido area aca chile crean ministerios darle trabajo ma familiares amigo seguir robandole mira esia tan estupido ministerio verdad,1 star
aesia vimos acá argentina mil veces temas funciona así expertos ma menos conoce administrativos fieles partido gobierna,3 stars
imagine escena matilda mueve solo mismo tiempo mientras baila xd jajaja,1 star
hola jonfeliz aoson necesarias carátulas asombroespantofondos azules eléctricos hacer atractivos video parecen infantiladasinceramente devaluan contenido opinión saludote conocido hace través entrevista latorre creo q haces gran trabajo,1 star
ahora llama inteligencia artificial ia siempre sido software programa base datos toda vida da impresión quieren meter ia calzador consumidores usuarios encarecernos productos,1 star
esia digo va currar ahí cuao primo sobrino vecino sánchez secuaces espérate sentado aparezcan dar explicaciones jajaja propósito digo recaudar recaudar recaudar,1 star
aumentar descubrimiento científico,4 stars
sido montón noticias pasión hardware hoy grabado retina cosas mini pc gb vram extraa cueste luego reatarme rtx gb vram ddr viendo gráfico rendimiento destroza rtx aqi veo cambiando gráfica do cosas afición simuladores vuelo luego edición video mover algún llm pequeo local nvidia chatrtx llm studio si logro conseguir fin ao van salir contaditas creo empresas institutos mini pc ia van ser puntazo jon necesitas pc probar rtx full msfs hellblade saga,1 star
ibm implemente computación cuántica ia salto tecnológico mile aos,5 stars
tanta ia servido apagar fuego prevenirlo ángeles ver si puede aplicar futuro,1 star
hola cómo video deberían ser cortos resumidos hoy minutos tiempo,3 stars
estimado john super inteligencia va crear cambio social impresionante fuerte agi forma curar toda enfermedades acabar pobreza montón cosas cambiarán mundo,5 stars
ocurre super ia llegue punto jarvis ultron marvel parece locura auto fantástico smart watch película misión imposible automan serie s sabremos darle uso correcto,5 stars
hola jon interesado uso chatgpt educación mediante interacción voz observa cámara teléfono sabes cuándo llegará espaa,4 stars
esia pionera día tía agencias espaa así,5 stars
agencia espaola chiringuito,3 stars
resulta irritante espaoles hispanos general hagamos dao incumpliendo reglas elementales pronunciemos acrónimos nombres ingleses bueno si pasa vídeo aunque idiomas extranjeros inglés lugar espaol deberíamos ser conscientes dao moral científico económico hispanohablantes hacemos pedantes extranjerismos,1 star
entiendo caso uso notebook lm haga resúmenes mismo subirselo chatgpt pedírselo diferencia,1 star
así fármacos sólo élite acceso máximo potencial dispondrá resto sociedad,3 stars
pues creo bastante obvio si tomamos cuenta openai conglomerado dedicado crear ai punto creado claro generar ganancias mientras pasa punto seguir consiguiendo dinero manera obvia desligarse competencia agi puede lograr cualquiera vamos asi claramente agi importante si quieres atraer inversionistas debes vender visión objetivo final punto agi vuelta esquina sueo debe ser ma grande,1 star
ordenador ia veo alexa premium local casa novias ia blade runner aquí xd versión,5 stars
lamentable espaa cola progreso vergüenza políticos burócratas,1 star
amo espaa parece país espectacular da rabia risa pasión regular intentar ser social justice warrior mundo empleados públicos industria casi inexistente país parece noticia acostumbrados latam chiste total,1 star
da miedo nivel openai trata generar organizaciones enteras puede liar ahí,1 star
espaa siempre intentando controlar gente falla,1 star
raro espaa empresas arman estructura cobrar impuestos multas ia,1 star
entiendo quieras transmitir noticia tal presentó preferible tener rol crítico tarjetas gráficas sobremesa presentadas nvidia ce excepción sirven demasiado ia actual toda hacia abajo gb vram menos,2 stars
feliz ao aparte parece cambiado iluminación set grabación voz suene eco,4 stars
espaa siempre chiringuito nuevos funcionarios harán nadasalvo cobrar pagas sacadas impuestos ahora irán ampliando,1 star
espaa utilidad agencia recaudar estafar pueblo,3 stars
creer sam altman si persona cazado persona ponen liderar tecnologías ésto bien,5 stars
agi iguala inteligencia humana asi supera ser humano,5 stars
evidentemente ventana respuestas seguro vamos entender ahí terrible capacidad manipular controlar bélico hablar uf,1 star
salario público resumen oportunidad crear nuevas sillas calentarla dinosaurios incompetentes salarios privilegiados,5 stars
espero pueda unificar mantener usuario chatgpt pueda administrar necesario casa,3 stars
jjajajaja espaa primeros prohibir ponerse sancionar aunque casi ia mira gusta sacar leyes aunque pintar tema cosa poner gente dedo cobrar sueldos,1 star
funcionarios públicos pajolera idea ia contratados dinero público regular alcance mono metralleta,1 star
metemos casa,5 stars
nueva tienda casa,5 stars
dónde empezar tantas distintas ia englobe siento rifle disparando lados,1 star
google llm podcast subidos humor blanco hechos dicha ia saludos,1 star
confiable hecho preguntas ia reapuestas favorecen laa farmaseuticas cuanto invirtio blackrock haga preguntas vacunas ahi veran desepion,4 stars
queda claude,1 star
consejito sabés digas billones después aclares mil millones decí directamente mil millones nadie interesa saber cómo dicen inglés número descuento buenas intenciones detrás aclaración final aclara sino hace innecesariamente confuso diciendo,1 star
broma agencia ia espaa pues bueno chiste cuenta solo chiringuito venderan chiringuitos ministerio igualdad,1 star
objetivo usar agi logren alcanzar asi vez logre singularidad creando paraíso perfecto infierno perfecto,5 stars
favor compaero cómprate luna alfombra raton xd,5 stars
primero deberian hacer ia reemplazar directores compaias alli debe empezar acuerdo ia reemplase trabajador bueno ayude humano cirujia crear mejoras purificar agua tierra ambiente inclusive crear auto ma ecologicos casas antisismicas etcetc solo sirvan ayuda reemplazo,1 star
van asegurar sacarle máximo beneficio publicarla,5 stars
blog post escribió chat boot,1 star
jajaja si tan triste seria chiste espaa sigue plan inventen sablar vaya ser alguno aqui pensar gane dinero ello,1 star
hipócritas dicen usarían ia remplazar funciones,3 stars
video modelo puede correr gigas vram relativamente mediocre mirando ordenado gigas vram oye pa volvemos mediocres,2 stars
sabemos objetivo agencia espaola ia pagar sueldos públicos amiguetes pedro,1 star
ninguna ia agencia gubernamental controlar espaa retaguardia id dinero público dijo exministra carmencita nadie,1 star
intención espaa ia clara cobrar iva chatgpt,1 star
compartimos alergia redes peinado,3 stars
quiso decir hicieron anillos repartieron toca hacer anillo gobernará demás suena conocido,1 star
resumen nunca dice sion concierne chat bot ia,1 star
misma palabra ia absurda decir maquina inteligente genuina aberrante delata seres primitivos salvajes,1 star
viva burocracia expertos conseguir puestos trabajo amigotes políticos sinverguenzas especialmente tendencia turno,4 stars
marketing,5 stars
espaa vergonzoso bocas alimentar,1 star
gustaria hicieras video equipos van quedar obsoletos equipos vale pena comprar todavia ejemplo aunque podium editar laptop i filmora ahora funciones ia solo puedo hacer correr capcut cada actualización va ma lento tablet capcut funciona celular puede habilitar gemini nuevas funciones gemini dando ordenes desbloquear cel creo google nest va tener,1 star
evidente lleva salario universal lamentablemente harán esclavos,1 star
va si ilium hablaba súper inteligencia agi open ia muestra solo puede controlar puede controlar vemos ahí hable súper inteligencia cosa f creas agi evoluciona exponencial así sabes solo ilium habkado súper inteligencia pues saben agi estába aún paso paso pasó día descubrió decidio rumbo ia día seo despedido,1 star
mientras tierra siga siendo plana problema saquen quieran,1 star
vendes curso ia canal referente ia vídeo utilizas quitar molesto eco sala si hace falta asesoramiento acústica contáctame,1 star
agencia gente puesta dedo derroche dinero público,1 star
podra ai burocracia empleados publicos politico,3 stars
exporta archivo apple google matlab azure power apps copilot chat gpt revit plant d civil d inventor engi robot edificio refinería excel prepara presupuesto expórtalo cobra prepara presupuesto expórtalo microsoft project soluciona problemas recursos sobreasignados problemas planificación prepara presupuesto va cotizar construcción edificio refinería,1 star
alguien q ponerle cascabel gato benditos políticos q intentan regular q gastar loco elon presidente eeuu,1 star
comprar acciones nvidia dijo,1 star
ia di regulación primeros demasiado políticamente correcto diciendo claro si camino realidad,2 stars
dejar llamar americanos gente unidos gentilicio,1 star
aesia,3 stars
siempre espaa controlando tech si toda leyes regular,5 stars
psoe aportando ia creando impuestos trabas bravo,1 star
ao mínimo,1 star
espaa parece chiste gallegos,1 star
creo cara sorpresa miniaturas pasaron moda,5 stars
veces parece open ai patrocina,3 stars
crear tecnologia podremos entender super ia utilidad tendra entonces ser humano conoceis alguna especie inferior domine especie superior,5 stars
alguien resumen pls,1 star
chiringuito colocacion publica espaa órdago creación ia espaa,1 star
eco eco eco eco,5 stars
mismo montaje,3 stars
mil mollones mf v millones europa,5 stars
open ia so quitaron,1 star
ceovendiendo hype hace me oh agi aquiahora vale mierda nia bonita super inteligenciadame dinero,5 stars
espaa regulaciones,4 stars
sam chistecito solo producto wrapper distintos cambian nombre producto sora desastre ahora solo ve generar hype marketing bueno ahora google camino mejor si ofrecen buenas integraciones productos ahi tema openai productos uso masivo solo chat,1 star
hace saben cómo hacer conciencia,5 stars
ecia nunca podra entrar novedosos espaa,1 star
espaa censura,1 star
esia suena censura censura censura,1 star
largo poca cosa interesante jeje,2 stars
puro humo,1 star
sabes vídeo va malo solo miniatura,1 star
verdad,5 stars
