comment,sentiment
comentario constructivo escucho ia emplean generar audio vídeo malo emplear siempre misma curva melódica causa fatiga auditiva ayuda mantener engagement favor abuséis innaturales vox creadas ia refinar algoritmo tan aberrante gracias,1 star
lograron nose sabe verdad mentira dudas informaciones,1 star
derrepente sentí inteligencia tan inteligente sabría callar mejor revelar verdadero poder,1 star
invento hombre invento rueda locomotora cafetera celular ect etc etc,5 stars
buen video,5 stars
ai fortalecerá buscara independización humano tomara control armas destrucción masiva virtual física pondrá riesgo,1 star
tanta envidia envidiasu ambision jugar ser dios enfermádos poderahora amos mundo,5 stars
llego skynet vida real chafeamos humanidad,5 stars
mentes humanas sádicas detrás ia puede suceder cualquier cosa,1 star
ser humano llegará avanza dios permita futuro social económico tecnológico ligado profecías profetas mundo profetas bíblicos,5 stars
video super informativo puesto habla relacionado nacio surgio inteligencia artificial conforme pasado aos impresionante pasar tiempo in pacto forzado jose manuel naranjo vega,5 stars
excelente explicación gracias,5 stars
buen video proxmas generaciones futuro podran varias cosas hacer dia dia cuidar mundo,5 stars
explicó madres,1 star
excelente video,5 stars
buenisimo,5 stars
estupendo,5 stars
hermoso video,5 stars
voz parece robot persona robot intenta controlar,1 star
gusta voz,5 stars
jaja humano vanidad piensa cerebro complejo universo,1 star
