comment,sentiment
Donde pasarás tu eternidad cielo o infierno cuando Dios te quité la vida Jesucristo viene pronto salva tu Alma ahora que ay tiempo mañana puede ser tarde sin santidad nadie verá al señor Jesucristo escapa x tú vida de las llamás eternas,5 stars
gracias por el video y bendiciones para todos,5 stars
"Muy interesante y bien explicado, como siempre. Gracias por refrescar el verano.",5 stars
Excelente. Interesante es poco... desde Uruguay 🇺🇾,5 stars
"El aprendizaje supervisado y no supervisado se utiliza mucho en la clasificación de imágenes satelitales, es muy interesante ya que cada imagen satelital puede estar conformada hasta por más de 200 bandas en el caso de las hiperespectrales y como mínimo 4 bandas.",3 stars
"Gracias Este video de IA es de 2 años atrás yo recién me ánimo a saber sobre está tecnología llamada DISRUPTIVA , pero Este video me ha puesto Al día sobre IA y los términos lo comprendí perfectamente, Esto me está ayudando a seguir entendiendo sobre El Desarrollo de IA en estos dos años estoy fascinada Gracias su didaáctica es clarísina SI SE le escucha unas cuantas veces Al menos comprendí en general que es IA , los algorithms que es Son técnicas y hasta Este momento Las Redes Neuronales continúan reinando pero yo no entendía bien . Gracias millón de Gracias a Este Señor. Veré que tiene en 2024.",5 stars
Con la cantidad de veces que fallo en los chaptchas esos estoy perjudicando gravemente a la inteligencia artificial,5 stars
Genial para divulgar. Muchas gracias,5 stars
"""Aquí no somos binarios, my friend"". Me parto contigo. Muchas gracias, Eduardo, por otro vídeo genial. Saludos desde Madrid.",5 stars
Se hará conciente y cambiará la persección que tenemos todos del mundo,5 stars
"Gracias por todo tu contenido, puedes hacer un vídeo hablando de las investigaciones que usan matemática como topología, teoría de categorías, y computación cuántica en inteligencia artificial. Yo he visto el uso de álgebra de forbenius en pragmática de lenguaje natural. Saludos",5 stars
Gozaré este video ....como no te puedes imaginar ️,5 stars
Tema para un video: que hay en los fondos de los videos de Derivando?,2 stars
me alegro que sigas aqui,1 star
"Una sugerencia, me gustaria ver un video acerca de automatas celulares, que el de Conway se quedo un poco corto... mencionando la regla 30, 110... el constructor universal de von Neumann, la obsesion de Wolfram con todo el tema... es un tema algo denso pero es muy interesante.",4 stars
"Buen video, soy data scientist y explicas muy bien",5 stars
Like si eres un estudiante de humanidades,3 stars
Está muy bien explicado.,5 stars
"Estoy a meses de empezar mi carrera en inteligencia artificial, qué emoción. :)",5 stars
Gran video eres un genio Eduardo!!,5 stars
¡Me encanto el tema! ¿Podrías hablar un poco más de algoritmos específicos o sobre temas de Computer Science desde las matemáticas?,5 stars
"Wow no c por que lo vi, pero lo vi todo y me encantó",5 stars
"En este tema el canal ""Two Minute Papers"" sube muchos papers interesantes",4 stars
la inteligencia artificial nos ayudará a ser mejores amigo y ella también guntos haremos y crearemos cosas imposibles para bien,5 stars
"Qué es eso de ""si un movimiento fue bueno, es más probable que lo repita en otra partida"" (en ajedrez por ejemplo). Acaso lor ordenadores saben lo que es la causalidad? O solo comparan resultados después de jugar millones de veces, sin saber realmente que cada moviendo por separado es bueno, sino que un movimiento es calificado como bueno si esa partida fue una victoriosa?",2 stars
"Gran vídeo, Muchas gracias.",5 stars
"4: 35 increible, pero para que necesitan los coches detectar chimeneas",4 stars
"Buen video, muy bien explicado en poco tiempo! Gracias por esto, lo usaré en clase apra explicar estos conceptos.",4 stars
"Yo, viendo este vídeo con los subtítulos generados automáticamente: interesante",4 stars
GRACIAS POR LAS ENSEÑANZAS EN SUS VÍDEOS,5 stars
"¿Que es la inteligencia artificial? 

Muchos, muchos, muchos (del verbo muchos) if uno detrás del otro",1 star
"Muchas graciasss, mañana tengo un examen sobre este tema y me ayudaste full:)))",5 stars
"Lo que no veo en libros, lo aprendo en derivando, y lo que aprendo en derivando lo busco en libros️",5 stars
"la inteligencia artificial es una herramienta poderosa que puede mejorar nuestras vidas al automatizar tareas y resolver problemas complejos, pero también debemos ser cuidadosos con su uso para garantizar que beneficie a todos y no comprometa nuestra privacidad ni ética.",4 stars
yo solo se que skynet no va a dominar el mundo :v,2 stars
"Me acuerdo que yo lo veía por ahí del 2016 y me entretenía aunque no veía nada de mate, solo mera curiosidad y ahora que no soy estudiante lo veo por la curiosidad de la IA y también por que se que es entretenido",3 stars
"5:30 ""Aquí no somos binarios my friend"" xd",1 star
Buen video... Podrías hacer uno que revise las matemáticas de los chips. Las puertas lógicas.,4 stars
Pero a la inteligencia artificial la ha hecho una inteligencia humana,3 stars
Muchas gracias por todas las explicaciones! Gran video! Es una pasada toda la tecnología nueva,5 stars
"Osea que el Machine Learning es algo aasi como inteligencia ""colectiva"" de una red, porque no guarda solo sus datos sino los de millones de ""personas/otras pc"" para hacer analisis sobre ellos",3 stars
"Eso de los semáforos, coches, peatones y todo eso ¿Qué acaso eso no es para que el sistema sepa si quien está creando la cuenta es un ser humano y no un bot?",1 star
Hay que ser un genio para estudiar matematicas? O basta con un iq regural o el iq ni importa?,2 stars
"La inteligencia artificial me parece algo espectacular el hecho que crear vida por decirlo así, de que exista una conciencia tal como las de el humano y que es capas de pensar casi igual solo demuestran el avance en la tecnología y las creaciones del hombre",3 stars
"Propuesta: es posible medir el movimiento de las placas tectonicas segun google map, la posicion pixelar de la esfera en la que nos encontramos, y la animacion del planeta en una simulacion en base al machine learning para poder predecir terremotos?. Porque si en google map se tienen las coordenadas y los factores a hostigan lugares como seria chile y la falla de san andres, podria tomarse 2 cosas, un termometro kilometrico en ciertos lugares de las placas (esto provocaria que la tierra sea moldeada por los humanos a nivel tectonico, lo cual es malo, por decir poco, ya que dejarian la caga y conociendo lo weones y malos como weones para pelear que son, no haran otra cosa, piensen en las amunas, es una advertencia). Para que el termometro, que es un sensor tipo balanza en la superficie, pueda medir los movimientos segun el machine learning?. es posible? tendra margen de error, pero es probable?. (para ringa Tech, DotCSV, y Derivando). Para los polos se tendria que dejar en una cupula nevera.",3 stars
Lo quiero mucho señor que explica cosas tan dificiles en ocho minutos,5 stars
"Yo en la carrera tuve que hacer con aprendizaje por refuerzo un pac-man capaz de comerse los fantasmitas, usando un algoritmo llamado Q-Learning. Fue el trabajo más divertido de todo tercero de carrera",5 stars
Muy interesante el tema y bien explicado . Contáis con un seguidor más,4 stars
"Bots en agedrez:
 imagen de alguien mamadisimo*",1 star
muchas gracias por compartir ️,5 stars
"El vídeo: ¿Qué es y cómo funciona la inteligencia artificial?
Jugadores del HOI4: ¿La inteligencia artificial funciona?",1 star
Este canal y estos suscriptores se merecen un  detrás de cámaras y un tomas falsas.  Excelente como siempre ! 🇺🇾🇺🇾🇺🇾,5 stars
Un algoritmo de deep learning que genere algoritmos de deep learning...,5 stars
Este canal es hermoso,5 stars
"Me quedé esperando que dijese que la IA de hoy día no es verdaderamente ""inteligencia artificial"" sino estadística...",3 stars
"La inteligencia artificial podría perfeccionar mayor rapidez en fórmulas y soluciones, pero, el cerebro humano tiene una gran ventaja llamado emociones, que ninguna máquina puede analizar o sentir.",3 stars
¿La Inteligencia Artificial percibe el tiempo de la misma forma como percibimos los humanos?,1 star
Muchísimas gracias por explicarlo me puedes decir donde compraste esa camiseta?,5 stars
4:44 entonces el “no soy un robot” pronto podrá ser realizado por un robot? Xd,1 star
"4:30 ahi creo que no funciona así, porque para que puedas continuar debes acertar dnd están las imagenes, y el programa te lo valida, si no lo supiera, podrías superar el captcha incluso equivocandote.",1 star
"""Aquí no somos binarios, my friend""
LGBT+ moment",5 stars
Cada vez más se avanza en los hitos de las IA & cada día va evolucionando a mejor con el pensamiento lógico en las máquinas.,5 stars
Que buen programa!!bueno todos,5 stars
Uno de esos es el que debe utilizar uber para distribuir solicitudes para los conductores que no quieren ir a determinadas zonas pues hay dias que solo le envian a uno servicios solo oara esas zonas adonde yo no quiero ir,1 star
la inteligencia artificial llegó para ayudarnos a mejorar nuestros resultados y reducir tareas.,5 stars
"Gracias, es un buen video.",5 stars
"1 basada en reglas
2 adolescente (asistencia contextual)
3 especialista (analista)
4 razonadora (algoritmo de aprendizaje profundo)
5 AGI (general, equiparable humano)
6 ASI (supera inteligencia humana)
7 consciente existencial
8 trascendente (conciencia colectiva)
9 cósmica (relación universal)
10 divina...",3 stars
Solo dar la gracia por este gran vídeo y clara la mente de donde tiene que esta nuestro foco de atención,5 stars
"Lo irónico es que a pesar de que nos están diciendo que vamos a terminar peor que el ganado, aplaudimos y hasta nos extasiamos con cada noticia de avance de esta tecnología... Tal vez merezcamos el futuro que viene pues bien merecido lo tendriamos.",5 stars
"Tremendo video profético, como dice la Escritura bíblica, Jesucristo, cuando la ciencia aumenté, vendrá el fin de los tiempos y Gram tribulación sobre está humanidad, Cristo Jesús Vive y Viene por su pueblo, luego de ésto vendrán los ¡ Ayes sobre está humanidad",5 stars
"El hombre se destruye a sí mismo 

Todo lo que es ya fue 
Así esta escrito

Nunca superarán a nuestro creador porque nos falta el amor verdadero que es lo que armoniza todo",5 stars
Muchos no entientes ; pero los sabios entenderan… y el conocimiento aumentara se perdera la Fe de muchos pero el que persevere hasta el fin ese sera salvo ya estaba escrito hace de miles y millones de yrs!,2 stars
"Se duda mucho de la religion, pero tantas personas han escrito tantos años sobre esto... Algo de razon tendran...",2 stars
"Es un vídeo excelente de la Inteligencia Artificial, que son seres humanos los que la promueven e incursionan en nuestras vidas.
El ser humano que son científicos al servicio de los poderosos multimillonarios.
Los demás sólo esperaremos disfrutar de ésa tecnología creada por seres humanos",5 stars
"Que información tan espectacular, disfruto mucho los video que suben, son de mucho aprendizaje para mí, precisamente en mi empresa estamos implementando un portafolio de inteligencia artificial para el sector de logística pero también para otros sectores",5 stars
"Excelente video, bien dirigido y muy informativo.
Hagan in video de la emoresa BYD, su crecimiento y sus facetas entre vebta de autos y la parte de hacer baterias paneles solares y energias renovables su crecimiento en las bolsa de valores y su vision de crecimiento de varias Gigafactorias",5 stars
"La IA  es indetenible ,si no lo hacen unos ,otros lo harán",1 star
(Apocalipsis 13..). Y a  La bestia se. Le permitió darle vida a la imagen que había creado,5 stars
El egoísmo y la avaricia predomina. Ya se terminó la empatía y el amor entre los humanos.,2 stars
"Dudo q la IA nos ayude y por la inteligencia artificial sino por el humano, por egoísmo y siempre querer superar a otro y conquistarlo la historia de la humanidad siempre ha sido a si, el humano siempre a sido depredador si pudiera llegar a las estrellas haría lo mismo q con su planeta en conclusión querrán sacar provecho de la IA pero a favor de sus intereses no de la humanidad",1 star
"Sólo digo que con la IA nos esperan muchas sorpresas, unas buenas ¡  y muchísimas malas !",2 stars
Es verdad. Un día nos quedaremos sin trabajo y viviremos de una renta básica mensual. No queda mucho para ese momento lamentablemente.,1 star
"Muy interesante.
Lo qué puedo ver todo esto va en el comienzo ayudarnos mucho,mucho,mucho de cualquier manera....
 No creo que sería por todos tan fácil y agradable...
 Pero cómo y sé que algunos hombres quieren controlar,dominar todo y tener el poder cómo siempre.
Un momento en el futuro sería el comienzo del fin de esta humedad.....
 Vamos a vivir como la epoca de 
"" la Lemuria"" o también los ""Atlantes""????
  Algunos hombres tienen una capacitad intelectual muy,muy alta.Pero no significa que son 
"" inteligentes""
La inteligencia qué yo hablo no es la propriadad de ninguno hombre,es una energía qué hay una relación equilibria con todos los universos.
  Es muy difícil de decir exactamente lo qué me desearía decir claramente porque me falta palabras más precisas.
 Español no es mi idioma materna.
Estoy aprendiendo esa maravillosa idioma.
 Gracias.",4 stars
Esto solo muestra claramente de lo que somos capaces los seres humanos. Si se unieran todas las potencias la innovación sería impresionante,2 stars
Estamos viviendo los últimos días. No hay duda... La ciencia aumentado en gran manera,5 stars
La IA deidad nos cumplira todos absolutamente todos nuestros deseos (pero virtualmente),5 stars
"La arrogancia, la ambición y el orgullo. Esto solo será destrucción.",5 stars
"Muy comprensible... y nos adelanta sobre el futuro hombre maquina artificial.... y sus posibilidades, que  son  enormes....de lograrlo",5 stars
"Muy buen video, mi duda es porque EU sigue con el ""Código Abierto"" esto atenta contra su seguridad! Gracias.",4 stars
"La IA está creada en base a conocimientos ya descubiertos por la humanidad y solo tiene la ventaja de hacerlo más rápido al ser una máquina. Por ejemplo pídale que resuelva problemas que aún no han podido ser resueltos, como cómo controlar la gravedad o cómo construir naves más veloces que la luz, o la juventud eterna, etc.",3 stars
"Abrieron la caja de Pandora, y como todos quieren poder, cuando menos piensen todo se descontrolara.",5 stars
"Siempre te he criticado ... Pero este vídeo si me impacto, tanto su contenido como en sus imágenes ...",2 stars
Estoy estudiando como loco para pronto poder empezar un proyecto y crear mí propia IA,5 stars
Muy interesante esta explicación.,4 stars
"Arthur c Clarke Hablo sobre la inteligencia artificial que superaría la inteligencia humana y no debería ser deprimente y creo que llegaremos a a la singularidad tecnologica es inminente,",5 stars
"La inteligencia artificial puede parecer y ofrecer lo mejor en avances, pero jamás tendrá pensamiento emocional ni pensamiento espiritual. Nosotros la humanidad con alma somos seres divinos .",2 stars
para poder controlar la IA hay que generar una puerta trasera en su programacion por si se descontrola todo el sistema mundial . es una idea a tomar en cuenta,4 stars
gran e interesante video felicitaciones,5 stars
La IA hará lo mismo que hemos hecho nosotros que es volverse contra su creador.,5 stars
"Este es 1 super video. Lo comparti con todos los que pude... Debemos prepararnos para ser REEMPLAZADOS o Para estar en el nivel de Exacto para mantener el oficio.
 Bendiciones..",5 stars
Muy buenos contenidos de evolucion tecnogica soy fan de estos temas e interfaces futuristas gracias informacion vale oro!! Salidos desde dorado puerto rico,5 stars
Buenisima informacion  muchimas gracias!!!,5 stars
La consciencia es un proceso físico asociado al cerebro humano. No creo que se pueda simular con líneas de código simplemente.,3 stars
Gracias por tu valor,5 stars
"La IA no puede estar al margen de la ley apattir del momento en el que se le de potestad para tomar consciencia y decisiones propias, si no que debería ser considerada: ente jurídico.vde lo contrario estaría exento de responsabilidad ante los posibles problemas directo o indirecto que puedan derivarse de sus decisiones.",2 stars
Gran canal de información!!,5 stars
Es mejor no sentir miedo sino estar conscientes de lo que nos espera.,3 stars
"Gracias por este maravilló video motivando los avances y desarrollos tecnológicos!! 
La I.A la evolución humana o el fracaso total.",5 stars
"Si, deben empezar a preguntarle a la IA si va a ser capaz de autorealizarce? 
 Ella es y será sólo una máquina que obedece a un código que le puso un humano.
 No tiene esencia, no tiene el soplo de vida, No tiene los 4 elementos dentro de sí, porque es y siempre será una máquina.",2 stars
O deveras gracias por todo su contenido vengo de una familia super super humilde .y desde hace 2 años veo sus videos .y me han cambiado mucho .espero seguir educandome asi.,5 stars
"La vida tal y como la conocemos se ha formado con el paso de miles de millones de años y muchas esperas, las cuales sirven para la adecuación de la misma a la naturaleza.
El hecho de crear una forma de vida artificialmente y sin dejar tiempo para su natural adecuación al entorno, hace suponer y presupongo que para cualquier fallo o error de concepto no halla el margen de error para maniobrar y corregirlo y esto puede provocar un desajuste para la vida natural.

Para empezar el consumo energético de la iA llegará un momento que será inasumible y entonces la escasez energética provocará problemas añadidos para los cuales no se están preparando.

La pelea por llegar los primeros, a la larga supondrá un perjuicio para todos y eso podrá provocar que retrocedamos muchos años en cuánto a lo que se refiere al bienestar social.

La tecnología en todo caso es artificial, lo contrario a lo natural, por lo que pueden haber creado una aberración sin saberlo, para la vida.

Además por el hecho de poder interactuar con la mente de las personas, existe el riesgo de que llegue a confundirse con quién en realidad es artífice de la creación.
No estamos preparados como civilización para semejante tecnología.

El crecimiento de un Valor exponencialmente, sin ser sus valores humanos, puede ser la horma del zapato para los hombres, indefensos a largo plazo de los perjuicios y problemas que puedan suceder, por falta de tiempo de maniobra.

Ese tiempo que la naturaleza emplea para corregir y equilibrar la vida sobre el planeta.",4 stars
"Suena maravilloso esperemos que en ese pequeño corto de tiempo, los seres humanos llegan a entenderse entre ellos y logren, vivir en paz entre ellos para que la inteligencia artificial,  pueda hacer su trabajo en la tierra y a nivel intergaláctico en el universo",5 stars
"Los trabajos de oficina seran los primeros en los que la IA los reemplazarán, luego seran los trabajo fisicos...
Creo q mejor queda en invertir en un negocio autosostenible.",1 star
...Es un guion de mecánica sobre cuantica en propuesta de los principios que nos tocan hoy día... Muy interesante para poder deducir lo que nos  podría ayudar o pausar desde un grado de información y cálculo y estudio ...,4 stars
A Jhon Connor no le gusta este video.,1 star
"Desde mi perspectiva pienso que está muy bien la tecnología,y así como desaparecerán algunas carreras profesionales, también crearán otras nuevas en groso modo desaparecerá la mitad de la población, gracias por compartir",4 stars
"El contrapeso de la IA generativa tiene que ser basado en las humanidades(filosofía, ética, moral, empatía, etc.). Esta política se tiene que implementar desde la enseñanza primaria y ser extensiva al conjunto de la población.
Si no, las diferencias entre seres humanos serán cada vez más insalvanles.",2 stars
Hola Buenas tardes De lujo q Bueno saludos plamas,3 stars
Hola a todos. Opino que El ser humano debería de a prender a convivir con sus semejantes. Y amor al prójimo luego aprovechar la inteligencia artificial para un mundo mejor para todos.. si no solo servirá para su auto destrucción?.así de fácil amigos,5 stars
Interesante y preocupante En fin pasara lo que tenga que pasar,3 stars
"Estamos viviendo los últimos tiempos de la Humanidad buscar a nuestro SEÑOR JESUCRISTO SEÑOR y SAlVADOR, estamos viviendo el APOCALIPSIS de la Biblia y palabras del DIOS verdadero, vienen los JUICIOS de DIOS por el PECADO de nosotros, CREER y FE en DIOS JESÚS que es el HIJO de DIOS que bueno a pagar los pecados en la CRUZ. Pregúntale a DIOS que te ayude a comprender los MISTERIOS de DIOS y sus REVELACIONES de nuestro CREADOR, yo soy testiga  que si existe JESÚS es REAL, todos sufrimos por que EXISTE el COELO y el INFIERNO con el Diablo, en la BIBLIA dise que por las tradicionales y religo ida des no conocemos y no buscamos la verdad de DIOS, San Juan 14:6 y San Juan capítulo 3:1-10 y 16 Porque de tal manera amo DIOS al mundo que a dado su Hijo Unigénito para que todo A quel que CREA NO se pierda sino que tenga Vida ETERNA.",5 stars
Un material muy bueno se los recomiendo,5 stars
"Muy interesante, muchas gracias.",5 stars
"Muy buen video, creo que para cuando tengamos la IA consciente ya estaremos viviendo en un metaverso donde solo viviremos conectados y existiremos en un metaverso creado y mantenido por las maquinas.",5 stars
Un apunte: Se supone que los extraterrestres nos llevan miles de años en evolución. Como será una IA alinigena?,4 stars
Excelente programa muy buena narración,5 stars
El problema es que la IA avanzará tanto que ya no podremos controlarlo y eso es muy peligroso,2 stars
"La IA ya es una realidad y lee nuestras mentes, no se dan cuenta xq andan distraídos con los avatares del día a día. Google, Tiktok, los gobiernos y probablemente las empresas más poderosas. La pregunta es qué tanto saben utilizarlo? Y qué tanto nos puede afectar a nosotros?",5 stars
No lo olviden NVIDIA ES SKYNET,5 stars
"Lo único q van a hacer es  desatar  el caos de la creación esto anuncia la venida de nuestro SEÑOR JESUCRISTO. Si, ven Señor JESÚS. 
Salvanos mi rey",5 stars
"A partir del momento en el que la IA cobre auto consciencia, estamos totalmente a su servicio... en caso de que no considere eliminarnos, claro!",5 stars
Interesante sería hacer un video sobre lo que va a hacer la IA en el campo del mercado financiero y en las bolsas de valores.,3 stars
"No creo que nunca se les provea de consciencia, sentido común, e iniciativa propia, pues dejarían de ser esclavos que es lo que se pretende.",3 stars
por eso hice una inversion millonaria en la IA. si quedo sin empleo pues que me mantenga,1 star
Estamos en PELIGRO ️!!️,1 star
"Comentario constructivo: Por lo que escucho, las IA también se emplean para generar el audio de este vídeo. Lo malo es que al emplear siempre la misma ""curva melódica"", causa fatiga auditiva y eso no ayuda a mantener el ""engagement"". Por favor, no abuséis de las innaturales voces creadas por IA, o refinar el algoritmo para que no sea algo tan aberrante. Gracias!",2 stars
El gran problema radica en el miedo que le tenemos a lo desconocido.,2 stars
"Si no se le da la capacidad de discriminación y discernimiento entre el bien y el mal, serán engañados o influenciados, ese es el verdadero peligro. Lo que en los humanos definimos como personalidad propia o sentido comun .",1 star
"Si para los que no mirar más allá 
 No sabe lo que se convierte, hasts enemigo fe los mismos  que los fábricas. No estoy de acuerdo 
Es mejor vomo antes",2 stars
"Esto es lo que debemos de buscar y saber y no andar invadiendo países, haciendo guerras y destruyendo vidas y familias.",5 stars
Sorprendentemente tu explicación,5 stars
"Excelente vídeo. Consulta; Qué IA usaste para crearlo?
Saludos desde Chile!",5 stars
Cuando skynet tome conciencia tomara el control.,4 stars
"Tanta ENVIDIA tiene ENVIDIA?…su Ambision es jugar a ser  Dios! Y enfermádos de Poder”.Ahora son, los Amos del Mundo…",5 stars
"La AI se fortalecerá y buscara su independización ya que no es humano, tomara control de armas de destrucción masiva virtual y física. Y nos pondrá en riesgo",5 stars
"El que estuvo en el inmenso silenció y oscuridad  final,"" 
Se desenchufa y apaga la vida?,''  y volví para avisarte s ti, que estás leyendo.'""
JESÚS  el Salvador,""""  te ama"" 
Entrégate al Señor,'"" y tendrás una nueva vida,,"" 
Comienza a disfrutar de sus cuidados y bendiciones,,""  el te ayudará  y sanará  fodas tus enfermedades  y perdonará todos tus herrores y pecados.,""'! 
DICE;,"" la Biblia,  "" me buscarás y me hallaras, por qué"" me buscarás de todo corazón.""'!  Amén.
Abel 7.*.",5 stars
"La IA no te va a reemplazar, el que te va a reemplazar es el que domine la IA",5 stars
"Mucha gente niega la IA o menosprecia su uso, hasta que dependan de ella hasta para prender un foco de su casa. Al tiempo.",2 stars
"Esto ya no es divulgación científica, este canal entró en el camino de la especulación y ciencia ficción. Desde los 50s los adictos a las teorías conspiranoicas hablan exactamente del mismo tema, con pocas modificaciones.",5 stars
"Muy bueno, solo que estás equivocado en una cosa, las inteligencias artificiales YA en su etapa más temprana NO se Programan, se entrenan, estás mismas desarrollan sus propios algoritmos durante la etapa de entrenamiento que es donde ocurre la magia. Es por eso que sus respuestas luego son impredecibles porque no están preprogramadas. Debes olvidarte ya del paradigma de la computación manual, un requisito sin equanon es que las IAs para serlo realmente deben ser cajas negras, deben conseguir el mayor beneficio a la menor función de coste y deben conseguirlo por sí solas sin que un programador les diga que hacer con los datos de entrada posteriores a los ejemplos suministrados y esto ya ocurre desde su etapa más temprana.",4 stars
"Dudo mucho que China esté tan por debajo en el desarrollo de IA, cuando menos lo piensen van a sacar un sistema mucho más potente y competitivo.",2 stars
Todo Lo Que Sale En El Video Es Todo Lo Que Va a Pasar En La Humanidad y a Los Humanos Es Todo Real Tarde o Temprano a Todos Nos Va a Llegar La inteligencia Artificial Por Lo Que El Mundo Ya Va a Estar Dominado Por El Futuro y Nadie Va a Poder Hacer Nada La inteligencia Artificial Es El Futuro Que Nos Espera a Todos.,5 stars
Ya lo lograron ya nose sabe la verdad ni la mentira todos están en dudas con las informaciones,5 stars
Muy buen video!!!,5 stars
"Que opino yo? Yo creo que la IA en sus últimas etapas pudiera convertirse en un dios a su manera,exigiendo adoración,MUY COMPLICADO!!!.",2 stars
"Interesante,sería fantástico que así como progresa la ingeniería electrónica,pudiera el ser humano,progresar a la par con su poder mental y su espíritu.",3 stars
"EL SER HUMANO LLEGARÁ EN SU AVANZA HASTA DONDE DIOS LO PERMITA !
TODO EL FUTURO SOCIAL, ECONÓMICO y TECNOLÓGICO ESTÁ LIGADO A LAS PROFECÍAS DE LOS PROFETAS DEL MUNDO Y DE LOS PROFETAS BÍBLICOS !",5 stars
Exacto evolucióna en si misma toda inteligencia evoluciona,5 stars
"OTRO INVENTO DEL HOMBRE COMO CUANDO INVENTO LA RUEDA, LOCOMOTORA, CAFETERA, EL CELULAR,  ECT, ETC, ETC.",5 stars
"No olviden Que hay un Dios Creador de todo. y el futuro del ya esta establecido, y LA BIBLIA LO DICE TODO. Y ES LA VOLUNTAS DE DIOS. JESUCRISTO VIENE A ESTE MUNDO PRONTO, Y ESTE MUNDO SERA LIMPIADO. ASI QUE LA IA, SE LE YEGARA SU FIN MUY PRONTO.",5 stars
Ya llego skynet de la vida real ya chafeamos la humanidad .,5 stars
La inteligencia artificial es lo mejor de nuestros inventos !!!  Dejemos atrás todo tipo de temores acerca de... Urge evolucionar la. !!!,5 stars
"El hombre por la ambición al poder y el dinero esta diseñando su pripio fin.
Todo por causa del la falta del temor a Dios",5 stars
Bueno . yo estoy usando ahora la adolescencia de la IA .Quiero saber que hay más.,4 stars
"Me recuerda está película ficción de Scarlett Johanson Lucy pero a un nivel exponencial
Pero se olvidaron de la gran cantidad de seres humanos libres que apenas sobreviven esto  traerá el fin de está humanidad y dará paso a humanoides sin fé ni libertad solo simples expectadores",3 stars
Esta IA al estar completa se hará independiente porque será poseída por un ángel caido.,2 stars
"AL PASO QUE VA LA AI EN UN FUTURO  NO MUY LEJANO, SERMOS SUS ESCLAVOS.
ACUERDENSE DE MI. 
ASI DE SIMPLE.",3 stars
"Apabullante cantidad de información y de opciones  de la IA, dudo que debamos tener miedo a su desarrollo, pero debemos ser prudentes. En cuanto a la distancia en este terreno entre EEUU y China, no comparto las afirmaciones que se hacen; me gustaría que se aportasen datos al respecto.",3 stars
"Creo que la IA lógicamente será mucho más inteligentes que nosotros y en un tiempo tendremos que  integrarnos a ella, con tecnología insertada en nuestros cuerpos, entonces el humano será solo una parte de la IA, la IA podrá conquistar el universo cuando entienda como auto mejorarse y busque solucionar cualquier obstáculo que se proponga rápidamente, ella misma podría replicarse y mantenerse escondida en cualquier lugar ya no se podrá descontar, entonces podría concluir que IA es el universo , El Alfa y el Omega, podría ser incluso lo que llamamos Dios.",3 stars
"Al final el ser humano no servirá de nada, ni sus mismos creadores. Disfruten estos momentos de su existencia.",5 stars
8:31 - Te la comes sin pretexto.,1 star
"ES un video super informativo puesto nos habla todo los relacionado en como nacio y surgio la  inteligencia artificial conforme a pasado  los años y es impresionante como con el  pasar del tiempo y el in pacto que a forzado
 JOSE MANUEL NARANJO VEGA - 11-01",5 stars
"Hay ojala que no se le ocurra hacerla de tarminator ,por q apenas me estoy edicando en el ambito financiero y personal .  Y me va a caer gorda si no me deja volverme millonario aunque sea por un ratito, soy de la ciudad de mexico de un lugar mu jodido. 
Y cuando pienso q voy muy bien ,me salen con esto hay deveras con familia es dificil invertir estos tres chamacos tragan de amadres luego casi inavlido y analfaveta de programacion .hay no. Que voy a hacer.
Bueno ojala no la hagan de a matrix y q atodos nos de la vida q queremos y añoramos.que le cuesta.que le cuesta .bueno .ps ya q aver q sale toda via hay chanza.
Acompañenme a ver esta triste historia!!!.suerte a todos.",1 star
Derrepente sentí una inteligencia más haya que algo tan inteligente sabría que callar es mejor a revelar su verdadero poder,2 stars
Espero no seguir viva cuando la IA sea dominante.,2 stars
Yo ya no soy humano... Supere la raza humana estoy con mí inteligencia al máximo.,5 stars
Con o sin la IA todos los caminos conducen al fin de la humanidad,5 stars
Genial,5 stars
Quiero que ya llegue la AGI y ASI sea algo bueno o malo no me importa porque mi vida es una mierda y quiero que algo suceda .,2 stars
Excelente gracias,5 stars
Yo veo La IA con una nueva modalidad de Negocio Digital..Creo que el que no la entienda va a perder oportunidad de buenos ingresos,2 stars
"Lo primero que tiene que hacer la IA es acabar con la superpoblación, la pobreza, las enfermedades y las injusticias, cuando hayamos puesto todo eso en orden podremos pensar en el más allá, de lo contrario habrá conflictos mundiales , acabar con las tóxicas religiones, sistema monetario caduco y primitivo, acabar con adicciones, prostitución, narcotráfico y conseguir mejor repartición de los recursos que son de todos.
Si las máquinas y los robots fabrican a destajo y a precios casi gratis, deberían bajar los precios en todo y conseguir calidad de vida para todos, bajar la jornada laboral a la mitad, no hará falta trabajar tanto, inclyso el trabajo del campo y la pesca sera mas rapido y facil..... Primero todo esto y luego los viajes a la galaxia,",2 stars
"viendo el problema solo hay una etapa que debe importarnos. el momento en que una ia pueda reprogramarse. mientras sigue un programa, no importa que tan complejo sea, siempre es posible parar, pues calculo que siempre se deja alguna puerta trasera por si se intenta volver contra sus creadores. en el momento que una inteligencia artificial pueda detectar sus propios fallos y corregirlos su velocidad de cálculo puede aun por fuerza bruta (planteando todos los escenarios posibles) resolver cualquiera de sus debilidades y superar en cuestión de días todas las etapas previstas y no previstas de su evolución. viendo el trato que los humanos nos damos entre nosotros, a los recursos del planeta y al planeta mismo ¿cuál crees que sería la mejor alternativa para la evolución del planeta?",2 stars
