comment,sentiment
fantástico invitado grandes aprendizajes quedan cuestiones filosóficas encantaría hacerle basta experiencia ciencia datos ia quedan reflexionar ejemplo ia generativa basada llm aprende humanos solo desarrollos científicos parte humana subjetiva inconsciente tiempo interactua ia consciencia objetiva siendo así ia reflejo locura creo menos población consciente simbiósis contrario adjundican lugar dios suprema consciencia dónde lleva,5 stars
gracias,5 stars
wow,5 stars
nice video,4 stars
bonito doo recuerda tal alfredo nobel chevere invento utilizo cosa servicio pueda pagar manos enfermas potencias bélicas económicas mundo,5 stars
incredible voca abierta diciendo verdad triste tersera edad voi perder vivir so vivan disfrutenlo macsimo,1 star
ia inteligente sabemos siempre humano origina surge,5 stars
función lógica si cada vez preguntan jürgen responde viendo queda pensar probablemente políticos persona poder dinero pueden entrenando modelos ia libros psicología humana lleva pensar envueltos probablemente manipulaciones gran escala humanidad usualmente habla redes sociales punto debe centrarse cargar modelos psicológicos hacer bien evitar autodestrucción ia aún necesita tomar forma física satisfacer requerimientos energéticos pase solo quedará saber si compasión verdugo final,3 stars
resolver misterios universome parece buenopero primero resolver misterios comportamiento humano planeta problemas negativos afecta humanidadcomo eliminar cosas malas vivir mejor eliminar lapobresapor ejemplo tantasproblemas todavíanopodemosduperar,3 stars
simplifica pensar,3 stars
gracias conferencia magnifica traduccion cambiará modelo mundo lleno leyes humanas aplican indultan dependiendo presidente gobierno turno seguirá funcionando falsa democracia hipocresia vivir diario mejorará vida persona,1 star
excelente conferencia mejor pregunta nio peor respuesta precisamente dió pregunta nio podría haber dicho trabajos manuales hacen migrantes broma entiendo refiere trabajos manuales relevante ia creó evitaron hablar asuntos éticos preguntado dilema tranvía cómo humanos podríamos aceptar ia auto concientes asesinen humanos maximizando función,1 star
locura literal,1 star
última pregunta issac asimov,5 stars
aire cyborg hace dimensión,5 stars
habla alguien épocacharla magistral,5 stars
pensar estimo aos hoy deepseek parecer dado salto capacidad gastoeficiencia menos tiempo,1 star
va según planeado sale mal,2 stars
siento egocentrismo si puede dar privilegio,1 star
hoy día tan alegremente llama inteligencia artificial incremento experimentado capacidad almacenamiento procesamiento ordenadores cierto abra ningún algoritmo dote ninguna inteligencia ningún ordenador sólo aspecto aquello asociamos vida hace humanos podido nunca computar seor confunde inteligencia velocidad,1 star
pregunta serum posible conectar ia autonoma cerebro humano manera cualquiera pueda adquirir capacidad conocimiento procesamiento informacion ia si seria salto cualitativo trascendente entiendo esfuerzos experimentos desarrollar interfass tipo informan ma tema,3 stars
existen video idioma original subtítulos,1 star
simulación conciencia conciencia,4 stars
mejor manera vender platzi hechos gente tesa vivo sudandola demostrando aprendiendo construir disfrutado video uff,5 stars
sacaste estadio platzi freddy hagamos viral video gente debe merece disfrutar video conocimiento aprendizaje humor suspenso muchas cosas buenas,5 stars
si dar valor llevo aos estudiando redes neuronales persona saben hablan muyyyyyy complejo explicarlo,3 stars
si pudiera regaar profesores aprendería rápido jajajaja amé,3 stars
wow verlo veces anotar si hace ejercicio pensum carrera universitaria mil gracias quedé infinidad dudas toda ganas disiparlas aos video dan unas ganas vivir imaginan,5 stars
actitud deben tener programadores actuales pasársela pensando ai quitará trabajo,2 stars
freddy live demostró tipo maquina,5 stars
buen video cómo profe álgebra cálculo sufrí viendo explican fácil forma difícil complicada aunque sabía tema neuronas perceptrones wow bacano ver cómo aplica nuevo platzi gracias disfrutado video ningún luego entiendo vivo aplausos profes saludos,4 stars
fin literalmente mitad vivo anotando dejó verlo ma,1 star
video ma entretenido últimos aos youtube gracias,5 stars
excelente formato conocer equipo platzi verlos acción usando súper poderescapacidades didáctico dinámico encantó,5 stars
viedo aventé vivo esperando editado literal quiero organizar notas armarme bien mapa conceptual denso escarbarle,3 stars
cada vez tome cualquier clase debería poder preguntar tal hizo fredy clase entender bien estudiando,5 stars
video oro puro entender funciona modelos ia base explicado matemáticamente genial fredy hace preguntas adecuadas entender,5 stars
si clase sentarse discutir hablar conceptos estructurar pensamiento ir llegando conclusiones obviamente expertos parte aprendices construir conocimiento definitiva,3 stars
mejor clase visto platzi hace aos trabajo haciendo páginas web aprendí cursos wordpress quedé estancado estudio aún así sigo pagando suscripción video motiva seguir estudiando nunca entendido ia manera,5 stars
aprendido muchísimo viendo video además método conversar aprender parece fabuloso hacemos siempre amigo familias clientes gracias platzi,5 stars
clase dió ganas dio interés conocer aprender matemáticas demuestra inmenso crack newton leibniz inventar cálculo diferencial integral junto conocimiento matemáticos antecesores esencia dieron necesario desarrollar tener ia modernidad,5 stars
quiero agradecer platzi subir,5 stars
master class deberia ser materia obligatoria toda partes asi entienda matematicas valor mayor video mostrar capacidad humanos crear cosas realmente increible magia intelecto humano gracias platzi,5 stars
primera vez veo formato si gusta hecho formato explique cero concepto hace super educativo organico divertido,5 stars
uffffffffffffff juro clase así iterativa así descriptiva boffff aprendo platzi durisimo,1 star
parece interesante dinámica usada video describe proceso aprendizaje educador actitud correcta estudiante punto vista puede aplicar cualquier materia desea apreder nunca pares aprender,3 stars
fantástico después tantas iteraciones duda freddy genio hacer producto platzi,5 stars
deberian hacer ma contenido similar interesante entiendo da contexto bastante claro hablan,3 stars
respetos editó live solo aquellos vieron vivo comprenderán increíble trabajo edición,5 stars
tener acceso información privilegio importante buscar entender detalle conceptos interesen extremum curiosidad dejar tener miedo tecnología entiendes importancia apalancarme posibilidades gran momento ser curioso bien formato muchas gracias,4 stars
aquí nerdos disfrutamos tipo video,3 stars
mejor video ia visto pude entender realmente entendí volviendo ver veces quedara claro absolutamente conceptos fundamentales,5 stars
hermosos vídeo ma ingeniero electrónico entender hablan perderse genial,5 stars
encantado preguntas contestaran así pequea oportunidad seguir aprendiendo maravillosa renovando suscripción,5 stars
bueno felicito acaban hacer pedagógicamente increíble prácticamente explicación profunda lenguaje natural cómo debería ser educación realidad gustaría sacara video así cuento ustedes podían dar carrera profesional cinco video horas,4 stars
ustedes saben cuánto amando formato sentirse emoción entender aprender gracias,5 stars
gran proceso traducción conceptos aprender estudiado transformer encontré sigue fascinando medida aprendo temas base siguen siendo mismas redes neuronales probabilidades matrix ajustes peso probabilidades gran ventaja funciones modelos demás alcance,4 stars
bien fredy realmente ejercicio pedagógico sabia muchas cosas hizo video aprendieramos maestro,4 stars
gran video allí persona ciega momento graficar costó seguirles onda misma ia empecé sacar bocetos menos querían decir puf generalmente cuesta centrar atención minutos hora eh disfrutado pocas cosas,2 stars
da alegría pensar solo creo buena idea empezar estudiar computación cuantica,5 stars
gracias aplauso grupono temas dedicando tiempo aprender tecnologia paso llegada deepseek semedesperto interes aprender aos nunca habia deseo conocer temasy mirando video iba entendiendo muchas cosas forma ma directa clara aprender ensear facinante video gracias maestro,5 stars
freddy pastornada faltará,1 star
hace aooooos emocionaba aprendiendo literal iba gritando casa entendía gracias gracias gracias videoen serio lejos mejor visto platzi,5 stars
tan feliz freddy ingeniero ahora comprendo ia enamorado ciencia tecnología conforma decidido aprovecharla máximo saludos costa rica,5 stars
creo mejor forma aprender debería cualquier curso enseanza haber clases entender conceptos anteriores conceptos futuros nunca entendido tan complejo manera tan rápida fácil,5 stars
podcasts deberían realmente ma valiosos cualquier tutorial,3 stars
impresionante freddy hizo preguntas llegó conclusiones tal hecho clase ver propio proceso cognitivo acción sentí totalmente identificado freddy clase crack,5 stars
formato entrevista profesionales mejor freddy felicidades espero poder ver ma clases asi,5 stars
primeros minutos desgastante terminos definidos seguimos firmes,1 star
increible video tenia tiempo quemaba cerebro muchas graciasss siento peso cerebro,5 stars
mk mejor video visto día hoy platzi,5 stars
levanté madrugada vi live hablando llm mejores horas invertidas d emi semana entendi muchas cosas divertí tambien jaja muchas gracias,5 stars
querido podr hablarle asi profesores universidad deja regaar profe si profe pudiera humillar alumno seria ganancia caso alumno jefe pues toca regao profe conclusion freddy inicio video pensando aprender base min proceso duro ma hr puede aprender toca esforzarse ma cree,3 stars
video mejores goles medium cancha flipó excelente freddy repetir metodología conceptos detrás ia temas escala máxima cualquier espacio multidimensional,5 stars
destilar gpt turbo alumnofreddy gpt m define carne vacuna soja texturizada teacher igual re banco concepto estilo video largo pausas ediciones cualquiera haria estaria bueno hacer parte aclarando toda confusiones errores siguiendo tematica posttraining rl rlhf etc nunca paren aprender muchachos buen trabajo,4 stars
transponerse k poder ser multiplicada q reglas matrix poder multiplicar do matrix necesario mismo tamao,1 star
necesito ma video así fredy entendiendo conceptos si fredy haciendo preguntas encanto entendí gracias,5 stars
jamás comenté video platzi pareció tan revelador debo felicitar forma hacerse preguntas incómodas generar respuestas coherentes éxitos,5 stars
video fantastico demuestra realidad debe ser educacion estudiante puede ir haciendo preguntas regaando entiende ensea aprenden lugar dudas freddy entendio fucking vibra,5 stars
mejor clase eh ia proceso explicado super emocionante gracias platzi contenido,5 stars
gustó forma explicar tema ojalá puedan hacer así temas restantes,4 stars
uuuuy suerte verte hablar así maestro fin pude aprender funciona voy ver video par veces ma cerrar conceptos mil gracias freddyyyyy,1 star
buen video encanto hicieron reír expresiones freddy aparte aprende montón realmente funciona hacen preguntas hacemos excelente,5 stars
back propagación forward propagación clave redes neuronales profundas ser buen matemático,4 stars
mejor video platzi fecha gracias,5 stars
mejor video platzi ninguna duda casi venderme caso necesitarian venderme apenas termino escuchar video pienso inmediatamente curso,1 star
neurona función matemática procesa entradas produce salida peso sesgo parámetros ajustables neurona usa combinar entradas entradas variable alimentan neurona combinación lineal suma ponderada entradas peso sesgo función activación operación lineal aplicada combinación lineal introducir linealidad excepto capas salida perceptrón neurona función activación escalón unitario neuronas identifican función activación relu sigmoide softmax etc salida neurona depende función activación valor continuo regresión probabilidad clasificación cálculo intermedio capas ocultas red neuronal conjunto neuronas interconectadas trabajan junta aprender patrones datos capa grupo neuronas procesa información manera simultánea redes neuronales suelen tener varias capas entrenamiento proceso red ajusta peso sesgos mejorar rendimiento token unidad básica texto palabra carácter subpalabra vector lista ordenada números embedding representación numérica vector token semántico cercanía embedding refleja similitud significado matriz estructura bidimensional números ejemplo tensor generalización matrix dimensiones transformer tipo red neuronal basada mecanismo atención compuesta do partes principales encoder decoder query embedding palabra actual procesando key embeddings toda palabras entrada value información cada token combina según peso atención normalmente misma cantidad key valores diferentes puntuación atención cada query compara toda key mediante producto escalar luego aplica función softmax obtener peso atención importancia cada query refleja cercanía semántica palabra actual query demás palabras key representación contextual resultado encoder nuevo embedding modificado partir embedding inicial aadiendo importancia según key encoder convierte entrada representación contextual siguientes componentes mecanismo atención calcula importancia cada palabra respecto demás capas feedforward aplican transformaciones lineales representaciones normalización estabiliza entrenamiento decoder genus salida basándose representación encoder siguientes componentes mecanismo atención calcula atención palabras salida atención encoderdecoder presta atención representaciones encoder capas feedforward aplican transformaciones lineales,3 stars
gracias gracias ensearme aprender fredy si producto va tener exito van ensear mucha gente deben ensear debe querer aprender hoy entiendo debe ser postura conocimiento falta latinoamerica experiencia universidad estudie aos hace falta reeducar educadores transformar entorno aprender aprender ensear ensear gracias nuevamente equipo platzi,1 star
colegio sentia tanta ansiedad ver chico tratrar explicarle freddy,1 star
mejores video visto espectacular sent ahi sentada ustedes encanto,5 stars
mejor manera vender platzi ahora seria bueno clase agentes mismo formato agentes crean sirven usan etc,5 stars
espectacular clase dieron ganas estudiar matemática,5 stars
debe ser tipo podcasts conversaciones jóvenes deberían tener ojo tener gramática aparte matemática algebraica mala ortografía estudiar momento haciendo curso ingeniería software platzi nota,2 stars
brutal felicito mejor contenido visto aos espero ansias video explique funciona inferencia,5 stars
recuerda hace aos aprendía universidad aplicaba matlab pensé ia llegaría punto tan rápido,3 stars
mejor llama santaolalla nate gentile midu creo serian equipo brutal explicar ia,1 star
ma clases asi si ven pone dificil entender sigan mirando video llegara algun momento entiendan,3 stars
excelente explicacion aos universidad sintetizada video,5 stars
genial ver ceo quiere aprender conceptos operativos genial freddy,5 stars
excelente forma aprender va partir conoce relacionando poniendo claro cada concepto nuevo armando estructura clara estudiante incluye resto investigaciónes adicionales sola clase ver árbol jerárquico concepto ejemplos fundamentos luz mente diría súper clase si platzi puede llegar revolución aprendizaje importar laguna trae estudiante,4 stars
encanta éste formato creo si platzi enfrenta ése problema dependencia figura freddy influencer mejor manera hacer pasaje confianza demás integrantes platzi,5 stars
video geniales fredy lejos mejor muestra humildad bello aprender necesitamos ma video pd bien quieras dilucidar claridad favor interrumpas colegas,5 stars
vídeos fascinante ojalá sigan subiendo vídeos,5 stars
aprendiendo felicidades vídeos gracias,5 stars
proyecto personal revisado tod rama matemáticas excepción cálculo derivadas integrales diferenciales lugar sé dé matemáticas discretas así dé esoterica teoría dé categorías intenta unificar tod rama matemáticas sola,2 stars
maravilloso trabajo tan estimulante intelectualmente justamente así deberia ser educación encantan formatos motivador gracias valor,5 stars
idea convertir clase magistral podcast bestial flipado mandado amigo informáticos matemáticos capaces entender muchas muchas gracias,5 stars
total ignorante materia allá haber visto algún vídeo temáticay decir parecido espectacular reticente verlo solo título acabo ver principio fin vez ma parecido estimulantegracias do do horas quince minutosni siquiera programación disfrutado motivación fredy contagiosaun abrazo,1 star
excelente video chingada madre video amo ver descubro mientras aprendo empleando partiendo conceptos sencillos llegar entender términos específicos complejos grande platzy video,5 stars
video top mejores video veré ao,5 stars
espectacular debería haber segunda parte programando ia ejemplo software libre aplicando toda fórmulas aquí explicadas creo tomare curso ia encanta explican cosas encantaban matemáticas mejores profesores servían mismos sabían explicaban,5 stars
buen video ultima pregunta respondería toma ao normal entender existe phd aos poder crear nuevas arquitecturas buen video intenso sufrí reí cosas dejan muchas dudas excelente servicio,5 stars
fredy preguntale chatgpt explique funciona perceptron simple ejemplo sencillo pregunta si va comer segun cuanta hambre explica perrrrfecto sencillo asi acabo entender,1 star
chimba video acuerdo comentario mejor forma vender platzi peso disfruté impresionante,5 stars
aqui fredy deja ver aprende rapidamente urra admiracion video vale oro,5 stars
ceo platzi esfuerza toda mente alma entender matemática detrás llm dedica do horas tiempo equipo lograrlo ceo empresa puedes volverme pdf word,5 stars
seores lucido muuuy bien aclarado conceptos daba cahas negras excelente fan canal,4 stars
boooooooom gracias platzi horas bien invertidas auinque quede dudas explicar inteligencia artificial nivel profundidad ejemplos simplemente maravilloso gracias platzi,5 stars
freddy metio rayas perico,1 star
quiero ver video freddy aprendiendo tiempo real,5 stars
vi live esperando ansias versión corta gracias bueno corta jajaja,1 star
gran video muestra complejidad ia claramente saben hablan inge dificil explicarle alguien conceptos tan complicados si base matemática sólida temas tan avanzados debes tener buenas base algebra lineal matematica discreta geometría cálculo deberían meter cursos fuertes platzi super resumidos básicos,4 stars
genialidad saludo capital federal argentina,5 stars
excelente si toda clases platzi así experiencia aprendizaje completamente diferente,5 stars
mejores favor nunca dejen hacer,5 stars
buena clase puedo esperar curso salga aplaudo relación conceptos nociones matemáticas background ciencias ingenierías manejamos,4 stars
mejor vi aos oró puro gratis gracias creadores,5 stars
patrimonio humanidad do horas cambiaron vida goat,5 stars
putas video esfuerzo explicarselo gente poner conocimiento mentes latinoamérica reducir limitaciones mentales realmente creer puede entender construir inteligencia artificial latam carajooo absolutamente admirable trabajo intenciones platzi mano freddy grande,5 stars
hola gustó entendí manera ensear aprender bueno cursos dinámica gracias,4 stars
encantooo si pidiera regaar profesores aprendería rápido,5 stars
voy empezando amo video,5 stars
fundió cerebro excelente clase,5 stars
excelente clase camilo sanchez rompió,5 stars
platzi éxito voy inscribir curso,5 stars
mejor video platzi visto muchas felicidades aprendimos montón,5 stars
mejor explicación llm gracias,5 stars
si siguen entender busquen video jaime altozano explica ia,1 star
aclarar ia sinónimo llm sino últimas incluidas dentro demás bien saludos,3 stars
genial explican totalmente acuerdo cada conceptos dan,5 stars
creo hizo falta precisión terminología lingüística puede nutrir contextualización cómo llm pueden simular lenguaje natural importante hacer distinción semántica gramática claro aunque habló discutió función pragmática lenguaje creo deben aclarar relaciones sustantivos adjetivos función oración daría precisión increíble llm relaciona ug universal grammar gracias conversación,2 stars
ma video formato excelente,3 stars
efecto educación,4 stars
video andaba buscando empezo ia,1 star
video ma entretenidos visto ultimos tiempos,4 stars
encanta mejor video visto hace tiempo,5 stars
gusta formato bueno vídeo saludos colombia,4 stars
recordé episodio chernobyl conversacional shcherbina legasov digame funciona reactor haré hombre tiren helicóptero,1 star
primera vez sentí ganas comprar platzi hermoso vídeo,5 stars
excelente maana pongo practica metodologia si algoritmos avanzados debe cambiar forma aprendemos,5 stars
excelente video solo aporte mismo hablan transpuesta matriz modo correción entenderlo mejor transpuesta matriz obtiene intercambiando filas columnas resto buenooo,4 stars
aos solo estudios primarios escuela campo volveré ver comprendí tratare ver llego tecno full,1 star
insisto aunque emocionó incluyéndome dijeron muchas imprecisiones parte equipo platzi va relativamente bien explicando llm imprecisos base perceptrón redes neuronales confundir backpropagation descenso gradiente,2 stars
nunca habia aburrido video platzi peeeero vi completito horas c,5 stars
freddy estudiantes difíciles explicarles sabe difícil conocer sabe jajaj varias veces calla diciendo entendí explicando entiende interrumpe callan puedan terminar idea concepto lado video genial idea súper,1 star
encantó forma aprender freddy empiricamente aplico similar escuela dejó malos métodos estudio,5 stars
video esperando toda vida,5 stars
honestamente nunca animado contratar platzi vídeos informativos parecian buenos nunca motivaron explorar plataforma hata vídeo gozada ver nivel discusión intento entender base ahora motiva entrar curso fundamentos si mitad calidad muestran vídeo valdría totalmente inversión definitivamente primera vez vi aún cosas quedaban tan claras así visto do veces ahora clarisimo valió totalmente pena horas inversión,1 star
salí video mitad entendia directamente tomar tantos cursos matemáticas posible entender salí interezara hice interezo demasiado podium perder segundo comprender futuro fascinante nunca pares aprender,2 stars
mejor video visto tiempos,5 stars
clase magistral sacarle máximo profesores si prisa pausa,5 stars
razón transposición k dimensiones compatibles producto matricial supongamos q dimensiones m d k dimensiones n d m número consultas n número claves d dimensión cada vector clave realizar producto matricial q k dimensiones internas deben coincidir transponer k obtenemos dimensiones d n permite producto q k resultado dimensiones m n cada elemento matriz resultante representa similitud consulta clave específica,3 stars
excelente video formato debe utilizarse,5 stars
mejor video platzi fecha,5 stars
asi deberian ser cursos primero lecturas fundamentos despues discutir cosas mesa discusion calienteexcelente,3 stars
buen video,5 stars
llevo aos viendo platzi mejores video,5 stars
video definición exacta forma hablo chatgpt,1 star
token código da cada palabra ejemplo gato perro caso palabra embedding serum si quisiera escribir concepto cargas tesauros textos quieres entrenar luego algoritmo viterbi puede ayudar predecir probabilidad emision transicion base textos entrenado base va predecir palabra sigue debe ir,1 star
fantastico maximo,5 stars
excelente intro video perfecta,5 stars
mejor vi platzi,5 stars
fascinante ejercicio esperamos platzi ahora ocupamos cómo aprender reconocer diferentes herramientas tokenizar optimizar tokenización aplicarlo investigaciones partir estudios encuestas podcast evidencia explosión neurotransmisiones emerge permitimos construcción social conocimiento gracias platzi,5 stars
excelente video aprendido demasiado,5 stars
freddy buen profe pregunta esfuerza explicarlo fácil enrredan,4 stars
fascinante gracias muchas gracias,5 stars
ay we mente,5 stars
min mejor parte ahhahhaha crack pare ver video perro ladro,5 stars
genial vídeo encantó gustaría continuen explicación llegue parte dinde modelo revisa información genus etica luego multi modal mixter of expert explique explico deepseek papper explica funciona razonan,5 stars
concluida clase ahora ma claro exactamente hace cada componente gpt generative pretrained transformer toda formas ahondar multi layer perceptron forward path back regression gracias equipo cerca comprar platzi serio descuento,5 stars
exploto cabeza verlo unas veces ma,1 star
fin necesitaba curso,3 stars
cómo desarrollan diplomados telepresencia ejemplo comunidades energéticas inteligencia artificial,5 stars
excelente capitulo formato deberian hacer ma,5 stars
deberíamos redefinir concepto elevator pitch gracias compartir proceso colaborativo aprendizaje,4 stars
pequeo error freddy pregunta cuantas dimensiones palabras dicen serian menos dependiendo explicaron embeddings ciertas palabras superponen palabras comunes cada coordenada captura diferentes cosas relaciones semanticas sintaxis contexto etc,1 star
hoy mejor video platzi lejos,5 stars
mejor video platzi visto fecha contenido valioso opinión interesante personalmente ayudó entender mejor funciona modelo ia gracias platzi,5 stars
bueno platzi live jajajja revelador,5 stars
amo tipo video,3 stars
freddy dice perdió tiempo toda herramientas siento escuchando mismo unas do tres semanas atrás,1 star
pueden sacar relatoría infografía episodio bueno fin entendí forma construyen input llm gracias,4 stars
excelente video contenidos gusta aprender platzi gustaría mencionaran frase platzi video nunca pares aprender,5 stars
encantó formato,5 stars
buen aporte formación compresión ia,4 stars
pregunta fredy hizo minuto preguntamos algún momento trabajar redes neuronales cómo seleccionar funciones activación sigmoide tangh etc entiendo dependerá factores cantidad muestras dataset tipo salida queremos obtener objetivo red clasificación predicción siento podrían explicarlo mejor sigamos aprendiendo,3 stars
quiero expresar sincero agradecimiento freddy vega equipo platzi extraordinaria clase base matemáticas inteligencia artificial claridad presentaron conceptos complejos enfoque creativo enseanza marcado después comprensión ia estudiante nunca experimentado explicación tan clara accesible matemáticas detrás inteligencia artificial metodología didáctica solo hace conceptos comprensibles sino despierta verdadero interés profundizar tema,5 stars
excelente fredy felicitaciones,5 stars
saber voy saber mucha confusión gracias freddy,5 stars
simplemente brutal buen video aclaré muchas dudas gracias,5 stars
delicia video aquí cosa platzi,5 stars
manera si bueno ingenieros muestren tecnología valor información,3 stars
freddy demostrando freddy encanto video,5 stars
experto tema parecido bastante seguro peligro real ia ia tal si humanos demasiado poder detrás,3 stars
ponerle cyberdyne empresa comunicando,5 stars
avaricia ambición eliminarán humanidad,1 star
problema ia alma bombero sacrifica vida aún sabiendo quizas logre ia haría,3 stars
mirá mira ia quitó trabajo locutor dw,5 stars
existese puede usar malo biendepende ser humanodisfrutemos,1 star
dwnuevamente excelente reportaje saludos colombia,5 stars
llamo demasiado atención profesora menciono ia tal buena mala si humanos damos valor razón así unas persona utilizan contribuir bienestar dan mal uso daan persona,1 star
punto historia importante pasando cosas importantes nuevas tecnologías estilo vida consejo vivir disfrutar aprovechar favor nuevas experiencias cosas dando recuerdo cada vamos morir vamos llevar absolutamente parece aveces olvida vamos morir eternos aprovechar tiempo humanidad dirían abuelos ver,5 stars
gustaría tener dinero poder comprar exoesqueleto volver dar pasos espero futuro ayude persona mundo solo avances necesita ia avances,1 star
conclusión pude llegar ia cuenta humano destruye si mismo entorno,1 star
va pasar malo salga manos grupo persona desarrollando,1 star
tema importante explican pro contra ia,4 stars
opinión tiempo países pelearan detener asunto armas nucleares preocuparan detener ia,1 star
temas demasiado importantes interesantes tocar saber cómo evolucionando historia hacer mención pro contra,2 stars
regla n siempre ponle ia botón apagado reseteo virtual físico evitamos problemas,3 stars
si existe preocupación existe riesgo calificaría basándome lógica conocimientos existenciacon resultado catastrófico futuro causado incluso manera simple precisamente razones gran escala sumamos peligro conflictos globales dementes mentes líderes persona dominio creando evolucionando quiénes cierto arrepentiremos profundamente haberlos detenido ia contrario asombrado gran manera siento afortunado haber nacido tan importante marca inicio final repercutirá sistema galáctico,1 star
dw padre investigacion informacion aplauso excelente labor siempre,5 stars
cyberdine terminator tenia razon,1 star
si ia trabaja persona seguimos pobres ia trabaja acorralar persona,1 star
oscuro puesto nombre cyberdyne compaía mismo nombre división creó skynet película terminator aos destruyó humanidad,1 star
cyberdyne división skynet,5 stars
cuestión si riesgo tan real descubrimiento energía nuclear posterior aplicacion bomba nuclear,1 star
encanto informe saludos argentina,5 stars
puede hacer aun ma avanzes tecnologia desarrolo tecnologia cuanto perpectiva inteligencia artificial impacto causa hacen mejoras nivel mundial,2 stars
llegando the one xq encantada contenido canal,5 stars
buen documental,4 stars
asi dijeron internet ahora humanidad borde abismo estrés cibernético,1 star
permitir ia desarrolle mayores obstáculos preocupa violencia discriminación odio emanan seres humanos aun aquellos tecnologías ideologías,1 star
verdadero peligro dinero tienta persona,1 star
haremos seor parece villano manga,3 stars
excelente documental congrats,5 stars
buen documental,4 stars
novedoso innovador bueno ser humanonos ayuda desarrollar ma mejor mente poderosa,5 stars
cambio siempre produce miedo incertidumbre parte proceso necesitarío seguir avanzando evolución,2 stars
dw canal,4 stars
gracias gran contenido,5 stars
quieren proteger mundo quieren cambiecomo salvar humanidadsino permite evolucionar,5 stars
avancé bueno siempre utilice buena forma,4 stars
llegando proyectado ciencia ficción llegando tomando cuenta pasado aos da guerra mundial maximo radio pregunta aquie avazamos solo recibiendo ayuda alguna raza superior pocos gobiernos contacto puesto pensar dado paridad procesos hoy dia usamos dispositivos,1 star
vision optimista acerca control podriamos tener ia,4 stars
siempre excelentes documentales i d w,5 stars
minuto posible futuro lado tema tecnologia aplicada humano extencion cuerpo diferente hecho manipular ia uso propio mala intencion respecto super inteligencia ma incierto provoca sensacion inseguridad tome decisiones quizas empaticos seres humanos,1 star
optimistas aquí si anuncia reemplazo ia multiple trabajos cajeros conductores mile empleos perderan millonarios va importar tal maximizar eficiencia rentabilidad financiera condena segura,1 star
genios trabajó mejorar mundo veo malo dejá llegue manos malos entendidos pra mundo,1 star
dirijo grupo dw investiguen grafeno nanotecnología enseen,5 stars
seres vivos importantes,5 stars
regla lastimar humanos pueden solucionar mile problemas pueden eliminar regla aparte menos trabajos humanos preocupa nios ahora van dedicar futuro si aprender necesario ia da toda información necesitará minuto estudiar,1 star
bueno utilicen ayudar persona salud cierto ia va dejar trabajo muchas persona ojalá futuro arrepienta aver creado ia va aver muchas persona queriendo utilizar hacer mal ojalá nunca salga control mano,3 stars
buen documental ahorita deberíamos concientizados pasaría si ia empieza ser común,4 stars
excelente documental espero potencias conviertan ia arma,5 stars
verdad sorprenden tan pocos pocos comentarios sobe tema claro creo delicado situación,5 stars
escuchado relacionado tema computación cuántica fácil imposible vulnerar presume seguridad asegurada podrá desarrollar algoritmos bloquear acciones ia perjudique raza humana,1 star
necesitamos ia vida dura,3 stars
maravilloso innovador aterrador,5 stars
puede persona envejecen alimentación natural así mucha radioactividad afectado visto gente edad avanzada ve bien alimentación químicos dormir bien horas excesos mucha gente sufre estrés afectan sistema nervioso duelen articulaciones,2 stars
pienso existencia hombre avances servido hacer bien humanidad usado contrario,3 stars
bienvenidos humanoides,4 stars
mision herramienta excepcional siempre debera ser mejorar calidad vida optimizar procesos produccion ofrecer segundos soluciones humanos tardado siglos descubrir quiza aos humanidad tan prometedoramente amplia reventara murallas especie hasts momento,5 stars
historia humanidad historia miedo nuevas tecnologías problema tecnología novedosa claramente seres humanos siempre seguiremos adelante preocupa complicidad gobiernos autoritariostotalitarios quieren gente ignorante peor educación pobre alcance salario universal encerrada casa miedo mirando lado crece delincuencia favoreciendo criminales autodestrucción frente grupo vivos venden solidaridad enriqueciéndose costa pueblo responsabilidad ia,1 star
inevitable caiga manos equivocadas creo toda persona involucradas mejores intenciones,1 star
sociabilidad bien persona real quiere entablar relacion conversacion contigo nisiquiera dinero ia si hace,3 stars
aprovechar ia humanos puede ayudarnos necesitaríamos tiempo alcanzar mundo implemente suficientes medidas mantener seguridad si ia tomara trabajos necesitaríamos salario básico cada persona quizás alcanzaríamos vida trabajar mundo solo inteligentes continuaran trabajando,4 stars
preocupante ver soberbia desarrolan tecnologia comentan aqui respecto poder controlar inteligencia exponencialmente mayor humano ma inteligente existido considerando ademas ritmo probable pensar potencialmente llegara punto pueda razonar si misma capacidad tomar desiciones afecten planeta recuerda teoria caos parafraseando famoso personaje ian malcom jurasic park pensaron si podian hacerlo jamas pararon pensar si debian hacerlo estan cavando tumba planetarium demas celebran,1 star
considero pronto preocuparse ia puesto cicencia todavia joven pensar defectos tiempo puede retrasar impedir avance científico joven creciente ciencia cosa deberían centrar ciencia desarrollo mejoramiento tecnologías existentes existir objetivo subsistencia especie largo periodo comodidad sociedad actual,2 stars
james cameron visionario,5 stars
